protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho,13,600.0,39,39,0,0.974359,0.974359,0.0,0.456997,0.313125,0.456997,2.287744,2.431616,38,38,0,357,77,280,76,25.681152,15.596346,0.025994,10.169736,40.874814,51.04455,1.343278,0.67582,0.313125,8183,9310,17493,0.467787,7169,0.409821,728,0,196,8,4,4,35,4,0,0,0.750773,0.784314,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,4,1.0,0.04081632653061224,0,2.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
meshtastic-like,14,600.0,34,34,0,0.323529,1.0,0.0,1.019042,0.830963,1.019042,1.664939,2.203213,34,11,0,696,649,47,47,50.067456,23.420553,0.039034,19.826713,79.715301,99.542014,9.049274,4.551587,0.830963,6844,27260,34104,0.20068,24007,0.703935,3895,1528,0,0,0,0,0,0,0,0,0.0,0.067529,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
meshcore-like,14,600.0,34,34,0,1.0,1.0,0.0,0.6119,0.434176,0.6119,2.338099,2.507149,34,34,0,374,84,290,84,26.904064,16.346107,0.027244,10.654009,42.75021,53.404219,1.570712,0.791296,0.434176,9012,9314,18326,0.49176,7228,0.394412,525,0,196,10,4,4,30,4,0,0,0.0,0.775401,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,4,1.0,0.05102040816326531,0,2.5,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
etx-mesh,14,600.0,34,34,0,0.764706,0.764706,0.0,0.535114,0.391242,0.535114,2.287744,2.431616,26,26,0,307,52,255,52,22.084352,11.526395,0.019211,8.745403,34.705815,43.451219,1.671201,0.849398,0.391242,5865,9178,15043,0.389882,7199,0.478561,534,0,196,7,4,3,23,11,0,0,0.280763,0.830619,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.75,0.03571428571428571,0,2.0,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
ett-mesh,14,600.0,34,34,0,0.764706,0.764706,0.0,0.535114,0.391242,0.535114,2.287744,2.431616,26,26,0,307,52,255,52,22.084352,11.526395,0.019211,8.745403,34.705815,43.451219,1.671201,0.849398,0.391242,5865,9178,15043,0.389882,7199,0.478561,534,0,196,7,4,3,23,11,0,0,0.817938,0.830619,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.75,0.03571428571428571,0,2.0,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
minhop-mesh,14,600.0,34,34,0,0.735294,0.735294,0.0,0.545009,0.401137,0.545009,2.287744,2.431616,25,25,0,351,50,301,50,25.249536,11.962895,0.019938,9.998816,39.525117,49.523933,1.980957,1.009981,0.401137,5704,11495,17199,0.331647,9149,0.53195,523,0,244,7,5,3,22,12,0,1,0.739451,0.85755,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.6,0.028688524590163935,0,2.0,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
meshecho,14,600.0,34,34,0,0.882353,0.941176,0.0,0.573594,0.575355,0.573594,2.485618,2.431616,32,30,0,472,107,365,63,33.953792,15.664282,0.026107,13.445702,52.9194,66.365101,2.21217,1.131793,0.575355,7484,15644,23128,0.32359,12361,0.53446,962,87,294,8,6,4,28,6,45,2,0.753326,0.773305,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,4,0.6666666666666666,0.027210884353741496,0,2.0,0.8484655031870102,0.9997014577003167,0.9999990015403569,0.9999999987337216,0.9999999999999878,0.1110204081632653,0.024489795918367346
meshtastic-like,15,600.0,53,53,0,0.471698,0.962264,0.0,0.496843,0.617301,0.496843,1.551324,1.728846,51,25,0,914,847,67,67,65.749504,34.881148,0.058135,26.036804,105.386455,131.423259,5.25693,2.62998,0.617301,10890,33896,44786,0.243156,29861,0.666749,6357,2375,0,0,0,0,0,0,0,0,0.0,0.073304,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.4125062614339367,0.9982433991681242,0.9999929860225734,0.9999999889429209,0.9999999999999762,0.1836734693877551,0.0563265306122449
meshcore-like,15,600.0,53,53,0,0.264151,0.264151,0.0,0.440878,0.297006,0.440878,0.894227,1.038099,14,14,0,257,28,229,28,18.487552,8.254811,0.013758,7.321071,28.876686,36.197756,2.585554,1.320539,0.297006,3585,9008,12593,0.284682,7269,0.577225,566,0,196,5,4,1,13,40,0,0,0.0,0.891051,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.25,0.025510204081632654,0,2.0,0.4125062614339367,0.9982433991681242,0.9999929860225734,0.9999999889429209,0.9999999999999762,0.1836734693877551,0.0563265306122449
etx-mesh,15,600.0,53,53,0,0.773585,0.849057,0.0,0.343196,0.256424,0.343196,1.743872,0.287744,45,41,0,354,80,274,72,25.465344,15.212232,0.025354,10.084276,40.459146,50.543423,1.232766,0.621106,0.256424,8004,9342,17346,0.461432,7216,0.416004,534,0,196,6,4,4,49,4,0,0,0.349841,0.774011,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,2,1.0,0.030612244897959183,0,1.5,0.4125062614339367,0.9982433991681242,0.9999929860225734,0.9999999889429209,0.9999999999999762,0.1836734693877551,0.0563265306122449
