protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho,9,600.0,42,15,27,0.666667,0.666667,0.999244,2.496358,2.330906,2.496358,2.431616,2.647424,10,10,1322,1351,562,789,23,97.185536,36.437954,0.06073,38.485472,150.713805,189.199277,0.142041,0.072962,0.168492,11251,54948,66199,0.169957,45189,0.682624,5696,1255,733,33,15,11,0,15,0,0,0.782566,0.584012,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,11,11,0.7333333333333333,0.045020463847203276,0,2.272727272727273,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
meshtastic-like,10,600.0,44,24,20,0.5,1.0,0.997959,0.33401,0.440023,0.33401,1.292696,1.26209,24,12,978,679,649,30,30,48.844544,26.653961,0.044423,19.342439,78.744595,98.087034,0.099078,0.049338,0.241042,8372,24899,33271,0.251631,22431,0.674191,5273,2016,0,0,0,0,0,0,0,0,0.0,0.044183,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
meshcore-like,10,600.0,44,24,20,0.5,0.583333,0.95,2.35968,2.226085,2.35968,2.287744,2.431616,14,12,931,2210,977,1233,22,158.97856,46.720953,0.077868,62.95551,243.434618,306.390128,0.32491,0.168588,0.215368,12294,95996,108290,0.113528,78038,0.720639,6509,0,1175,36,24,18,0,24,0,0,0.0,0.557919,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,18,9,0.75,0.030638297872340424,0,1.5,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
etx-mesh,10,600.0,44,24,20,0.458333,0.541667,0.95,2.35314,2.221342,2.35314,2.287744,2.431616,13,11,931,1648,415,1233,20,118.550528,40.874713,0.068125,46.946009,183.77651,230.722519,0.244928,0.12585,0.242244,11078,69674,80752,0.137185,58054,0.718917,5574,869,1176,37,24,19,0,24,0,0,0.388027,0.74818,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,19,9,0.7916666666666666,0.031462585034013606,0,1.4736842105263157,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
ett-mesh,10,600.0,44,24,20,0.458333,0.541667,0.95,2.35314,2.221342,2.35314,2.287744,2.431616,13,11,931,1648,415,1233,20,118.550528,40.874713,0.068125,46.946009,183.77651,230.722519,0.244928,0.12585,0.242244,11078,69674,80752,0.137185,58054,0.718917,5574,869,1176,37,24,19,0,24,0,0,0.894746,0.74818,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,19,9,0.7916666666666666,0.031462585034013606,0,1.4736842105263157,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
minhop-mesh,10,600.0,44,24,20,0.458333,0.458333,0.997959,2.372759,2.248506,2.372759,2.287744,2.431616,11,11,978,1618,388,1230,19,116.392448,41.007722,0.068346,46.091409,180.348473,226.439883,0.228958,0.117687,0.229952,11457,67825,79282,0.144509,56288,0.709972,6088,900,1175,36,24,14,0,24,0,0,0.731317,0.760198,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,14,9,0.5833333333333334,0.030638297872340424,0,1.6428571428571428,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
meshecho,10,600.0,44,24,20,0.666667,0.75,0.997959,2.431616,2.279751,2.431616,2.287744,2.431616,18,16,978,1732,478,1254,35,124.593152,44.069784,0.07345,49.338888,192.512869,241.851757,0.243312,0.125345,0.299405,13108,71760,84868,0.154452,58899,0.694007,5688,884,1173,46,24,23,0,24,0,0,0.792381,0.724018,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,23,22,0.9583333333333334,0.0392156862745098,0,1.9565217391304348,0.762909989404907,0.9995686542922178,0.9999973760190096,0.9999999955598142,0.99999999999999,0.13224489795918368,0.037551020408163265
meshtastic-like,11,600.0,44,24,20,0.375,1.0,0.99898,0.790752,0.879424,0.790752,1.945193,2.655858,24,9,979,669,633,36,36,48.125184,26.268418,0.043781,19.057573,77.649188,96.706761,0.097881,0.04871,0.235349,8174,24607,32781,0.249352,22141,0.675422,5237,2043,0,0,0,0,0,0,0,0,0.0,0.053812,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.5344220010536167,0.9971155930599065,0.9999903245972356,0.9999999738814906,0.999999999999824,0.19183673469387755,0.04897959183673469
meshcore-like,11,600.0,44,24,20,0.458333,0.583333,0.99898,2.411997,2.246638,2.411997,2.338099,2.53952,14,11,979,2259,1026,1233,24,162.503424,49.530443,0.082551,64.351356,249.532709,313.884065,0.317055,0.164145,0.220395,12919,97772,110691,0.116712,79877,0.721621,7030,0,1174,35,24,17,0,24,0,0,0.0,0.545817,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,17,9,0.7083333333333334,0.029812606473594547,0,1.588235294117647,0.5344220010536167,0.9971155930599065,0.9999903245972356,0.9999999738814906,0.999999999999824,0.19183673469387755,0.04897959183673469
etx-mesh,11,600.0,44,24,20,0.5,0.583333,0.996939,2.413632,2.267191,2.413632,2.287744,2.431616,14,12,977,1656,415,1241,26,119.126016,42.779257,0.071299,47.173902,185.170219,232.344122,0.234928,0.120451,0.197526,12347,68797,81144,0.152162,57339,0.706633,6046,891,1175,40,24,18,0,24,0,0,0.362195,0.749396,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,18,13,0.75,0.03404255319148936,0,1.7222222222222223,0.5344220010536167,0.9971155930599065,0.9999903245972356,0.9999999738814906,0.999999999999824,0.19183673469387755,0.04897959183673469
