protocol,metric,n,mean,sd,ci95_low,ci95_high
etx-mesh,control_overhead_ratio,20,0.7344565,0.055187001,0.708628485,0.760284515
etx-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
etx-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
etx-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
etx-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
ett-mesh,unicast_pdr,20,0.29282755,0.090504901,0.250470439,0.335184661
ett-mesh,destination_unicast_pdr,20,0.3159204,0.085557846,0.275878556,0.355962244
ett-mesh,broadcast_coverage,20,0.98820345,0.02678936,0.975665788,1.000741112
ett-mesh,avg_delay_s,20,2.25794635,0.119499884,2.202019326,2.313873374
ett-mesh,mean_delivery_delay_s,20,0.5601501,0.084230382,0.520729521,0.599570679
ett-mesh,unicast_delivery_delay_s,20,2.17796945,0.079740745,2.140650061,2.215288839
ett-mesh,unicast_ack_delay_s,20,2.25794635,0.119499884,2.202019326,2.313873374
ett-mesh,p95_unicast_delivery_delay_s,20,2.28882305,0.06431078,2.258725024,2.318921076
ett-mesh,p95_unicast_ack_delay_s,20,2.39600765,0.105148534,2.346797187,2.445218113
ett-mesh,tx_count,20,1431.7,246.885888834,1316.155175216,1547.244824784
ett-mesh,data_tx,20,375.3,81.497239217,337.158556315,413.441443685
ett-mesh,control_tx,20,1056.4,225.726989268,950.757731229,1162.042268771
ett-mesh,ack_tx,20,8.65,2.888725816,7.298050239,10.001949761
ett-mesh,total_airtime_s,20,102.9907712,17.759983299,94.678938684,111.302603716
ett-mesh,channel_busy_time_s,20,49.62944685,8.162165892,45.809479527,53.449414173
ett-mesh,channel_busy_ratio,20,0.08271565,0.013603645,0.076349021,0.089082279
ett-mesh,tx_energy_j,20,40.78434545,7.032953439,37.492859749,44.075831151
ett-mesh,rx_energy_j,20,164.6244941,28.270441049,151.393672472,177.855315728
ett-mesh,total_energy_j,20,205.40883965,35.302564904,188.886920574,221.930758726
ett-mesh,energy_per_delivery_j,20,0.20884145,0.056445399,0.182424494,0.235258406
ett-mesh,airtime_per_delivery_s,20,0.10472535,0.028456491,0.091407455,0.118043245
ett-mesh,rx_attempts,20,70148.4,12092.030848543,64489.220399768,75807.579600232
ett-mesh,packet_reception_ratio,20,0.1408184,0.005816922,0.138096028,0.143540772
ett-mesh,collision_fail,20,50654.95,8916.676879663,46481.864723317,54828.035276683
ett-mesh,collision_rate,20,0.72176455,0.007679688,0.718170387,0.725358713
ett-mesh,duplicate_rx,20,6710.2,1084.021392292,6202.868202197,7217.531797803
ett-mesh,suppressed_forwards,20,943.35,208.760067516,845.648403781,1041.051596219
ett-mesh,route_cache_hits,20,0.05,0.223606798,-0.05465,0.15465
ett-mesh,route_cache_misses,20,21.15,4.522167622,19.033584728,23.266415272
ett-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
ett-mesh,route_repair_count,20,0.5,0.76088591,0.143898525,0.856101475
ett-mesh,mean_path_confidence,20,0.89798405,0.011513882,0.892595449,0.903372651
ett-mesh,control_overhead_ratio,20,0.7344565,0.055187001,0.708628485,0.760284515
ett-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
ett-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
minhop-mesh,unicast_pdr,20,0.29611595,0.112469502,0.243479208,0.348752692
minhop-mesh,destination_unicast_pdr,20,0.31411815,0.111916513,0.261740212,0.366496088
minhop-mesh,broadcast_coverage,20,0.99296905,0.01236617,0.987181571,0.998756529
minhop-mesh,avg_delay_s,20,2.233112,0.108092975,2.182523512,2.283700488
minhop-mesh,mean_delivery_delay_s,20,0.56989045,0.077302537,0.533712165,0.606068735
minhop-mesh,unicast_delivery_delay_s,20,2.1508752,0.102527718,2.102891303,2.198859097
minhop-mesh,unicast_ack_delay_s,20,2.233112,0.108092975,2.182523512,2.283700488
minhop-mesh,p95_unicast_delivery_delay_s,20,2.23469545,0.073781151,2.200165205,2.269225695
minhop-mesh,p95_unicast_ack_delay_s,20,2.3382791,0.10539158,2.288954889,2.387603311
minhop-mesh,tx_count,20,1395.3,233.435463864,1286.050095528,1504.549904472
minhop-mesh,data_tx,20,343.0,81.721607012,304.753550161,381.246449839
minhop-mesh,control_tx,20,1052.3,220.075130712,949.302852057,1155.297147943
minhop-mesh,ack_tx,20,7.95,3.790222879,6.176141476,9.723858524
minhop-mesh,total_airtime_s,20,100.3723008,16.792413529,92.513299672,108.231301928
minhop-mesh,channel_busy_time_s,20,49.6389096,7.928501044,45.928299536,53.349519664
minhop-mesh,channel_busy_ratio,20,0.08273165,0.013214136,0.076547315,0.088915985
minhop-mesh,tx_energy_j,20,39.7474311,6.649795714,36.635266673,42.859595527
minhop-mesh,rx_energy_j,20,160.7716206,26.757437417,148.248898331,173.294342869
minhop-mesh,total_energy_j,20,200.5190517,33.406498846,184.884508656,216.153594744
minhop-mesh,energy_per_delivery_j,20,0.20305585,0.055516297,0.177073722,0.229037978
minhop-mesh,airtime_per_delivery_s,20,0.10165675,0.027936575,0.088582181,0.114731319
minhop-mesh,rx_attempts,20,68359.9,11434.888087271,63008.269144524,73711.530855476
minhop-mesh,packet_reception_ratio,20,0.14641595,0.007348827,0.142976632,0.149855268
minhop-mesh,collision_fail,20,49065.85,8478.63693908,45097.771369999,53033.928630001
minhop-mesh,collision_rate,20,0.7171784,0.010762243,0.712141573,0.722215227
minhop-mesh,duplicate_rx,20,6956.95,1115.699048036,6434.792773333,7479.107226667
minhop-mesh,suppressed_forwards,20,951.2,217.360142572,849.473491016,1052.926508984
minhop-mesh,route_cache_hits,20,0.05,0.223606798,-0.05465,0.15465
minhop-mesh,route_cache_misses,20,21.15,4.522167622,19.033584728,23.266415272
minhop-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
minhop-mesh,route_repair_count,20,0.45,0.686332741,0.128790081,0.771209919
minhop-mesh,mean_path_confidence,20,0.85060105,0.022626321,0.840011728,0.861190372
minhop-mesh,control_overhead_ratio,20,0.7509666,0.058050417,0.723798481,0.778134719
minhop-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
minhop-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
minhop-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
minhop-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
meshecho,unicast_pdr,20,0.4302037,0.121285639,0.373440926,0.486966474
meshecho,destination_unicast_pdr,20,0.46054125,0.131465349,0.39901428,0.52206822
meshecho,broadcast_coverage,20,0.9911717,0.013865427,0.984682555,0.997660845
meshecho,avg_delay_s,20,2.29549745,0.084772739,2.255823043,2.335171857
meshecho,mean_delivery_delay_s,20,0.54670975,0.068595122,0.514606614,0.578812886
meshecho,unicast_delivery_delay_s,20,2.1953118,0.07610465,2.159694137,2.230929463
meshecho,unicast_ack_delay_s,20,2.29549745,0.084772739,2.255823043,2.335171857
meshecho,p95_unicast_delivery_delay_s,20,2.33260075,0.071225472,2.299266586,2.365934914
meshecho,p95_unicast_ack_delay_s,20,2.471653,0.078664008,2.434837534,2.508468466
meshecho,tx_count,20,1434.2,251.628088132,1316.435783134,1551.964216866
meshecho,data_tx,20,367.9,80.751014333,330.107796297,405.692203703
meshecho,control_tx,20,1066.3,222.457115915,962.188061478,1170.411938522
meshecho,ack_tx,20,13.65,5.050013028,11.286548313,16.013451687
meshecho,total_airtime_s,20,103.1706112,18.101118148,94.699124496,111.642097904
meshecho,channel_busy_time_s,20,50.25531895,8.264125816,46.387633462,54.123004438
meshecho,channel_busy_ratio,20,0.08375895,0.013773635,0.077312764,0.090205136
meshecho,tx_energy_j,20,40.85556195,7.168042842,37.500853189,44.210270711
meshecho,rx_energy_j,20,164.89590085,28.675919507,151.475311643,178.316490057
meshecho,total_energy_j,20,205.75146285,35.842922943,188.976651334,222.526274366
meshecho,energy_per_delivery_j,20,0.2080218,0.056916531,0.181384349,0.234659251
meshecho,airtime_per_delivery_s,20,0.10432535,0.028752591,0.090868878,0.117781822
meshecho,rx_attempts,20,70266.0,12330.180124181,64495.364388831,76036.635611169
meshecho,packet_reception_ratio,20,0.144478,0.007822859,0.140816831,0.148139169
meshecho,collision_fail,20,50247.55,9148.848759759,45965.806187456,54529.293812544
meshecho,collision_rate,20,0.71442145,0.011558217,0.7090121,0.7198308
