protocol,metric,n,mean,sd,ci95_low,ci95_high
etx-mesh,control_overhead_ratio,20,0.2370892,0.030071459,0.223015486,0.251162914
etx-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
etx-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
etx-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
etx-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
ett-mesh,unicast_pdr,20,0.6993191,0.118623668,0.643802152,0.754836048
ett-mesh,destination_unicast_pdr,20,0.7286527,0.120853621,0.672092114,0.785213286
ett-mesh,broadcast_coverage,20,0.9639395,0.025428574,0.952038698,0.975840302
ett-mesh,avg_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
ett-mesh,mean_delivery_delay_s,20,0.41278735,0.06453427,0.382584729,0.442989971
ett-mesh,unicast_delivery_delay_s,20,0.84281775,0.107548353,0.79248415,0.89315135
ett-mesh,unicast_ack_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
ett-mesh,p95_unicast_delivery_delay_s,20,2.493568,0.0,2.493568,2.493568
ett-mesh,p95_unicast_ack_delay_s,20,2.740352,0.0,2.740352,2.740352
ett-mesh,tx_count,20,3289.3,335.60316478,3132.234689161,3446.365310839
ett-mesh,data_tx,20,2515.35,322.265871766,2364.526662697,2666.173337303
ett-mesh,control_tx,20,773.95,79.275319714,736.848434701,811.051565299
ett-mesh,ack_tx,20,44.8,9.79043572,40.217987698,49.382012302
ett-mesh,total_airtime_s,20,811.7466112,82.821491417,772.98540553,850.50781687
ett-mesh,channel_busy_time_s,20,121.33256315,11.170595537,116.104623594,126.560502706
ett-mesh,channel_busy_ratio,20,0.1011105,0.009308818,0.096753889,0.105467111
ett-mesh,tx_energy_j,20,321.4516581,32.797310597,306.102220656,336.801095544
ett-mesh,rx_energy_j,20,1036.6148093,106.371631694,986.831925377,1086.397693223
ett-mesh,total_energy_j,20,1358.0664673,139.069610668,1292.98063403,1423.15230057
ett-mesh,energy_per_delivery_j,20,0.46747295,0.021059868,0.457616742,0.477329158
ett-mesh,airtime_per_delivery_s,20,0.27943165,0.012579551,0.273544307,0.285318993
ett-mesh,rx_attempts,20,161173.25,16441.579168857,153478.442519484,168868.057480516
ett-mesh,packet_reception_ratio,20,0.0629876,0.007086551,0.05967103,0.06630417
ett-mesh,collision_fail,20,76178.1,8938.826720961,71994.648397627,80361.551602373
ett-mesh,collision_rate,20,0.47209955,0.016090757,0.46456893,0.47963017
ett-mesh,duplicate_rx,20,1558.1,280.476080226,1426.834662403,1689.365337597
ett-mesh,suppressed_forwards,20,841.45,143.41345272,774.331209435,908.568790565
ett-mesh,route_cache_hits,20,37.8,9.128324917,33.527861531,42.072138469
ett-mesh,route_cache_misses,20,23.65,7.035810655,20.357177096,26.942822904
ett-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
ett-mesh,route_repair_count,20,7.5,2.013114895,6.557844056,8.442155944
ett-mesh,mean_path_confidence,20,0.77264795,0.003335772,0.771086779,0.774209121
ett-mesh,control_overhead_ratio,20,0.2370892,0.030071459,0.223015486,0.251162914
ett-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
ett-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
minhop-mesh,unicast_pdr,20,0.6993191,0.118623668,0.643802152,0.754836048
minhop-mesh,destination_unicast_pdr,20,0.7286527,0.120853621,0.672092114,0.785213286
minhop-mesh,broadcast_coverage,20,0.9639395,0.025428574,0.952038698,0.975840302
minhop-mesh,avg_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
minhop-mesh,mean_delivery_delay_s,20,0.41278735,0.06453427,0.382584729,0.442989971
minhop-mesh,unicast_delivery_delay_s,20,0.84281775,0.107548353,0.79248415,0.89315135
minhop-mesh,unicast_ack_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
minhop-mesh,p95_unicast_delivery_delay_s,20,2.493568,0.0,2.493568,2.493568
minhop-mesh,p95_unicast_ack_delay_s,20,2.740352,0.0,2.740352,2.740352
minhop-mesh,tx_count,20,3289.3,335.60316478,3132.234689161,3446.365310839
minhop-mesh,data_tx,20,2515.35,322.265871766,2364.526662697,2666.173337303
minhop-mesh,control_tx,20,773.95,79.275319714,736.848434701,811.051565299
minhop-mesh,ack_tx,20,44.8,9.79043572,40.217987698,49.382012302
minhop-mesh,total_airtime_s,20,811.7466112,82.821491417,772.98540553,850.50781687
minhop-mesh,channel_busy_time_s,20,121.33256315,11.170595537,116.104623594,126.560502706
minhop-mesh,channel_busy_ratio,20,0.1011105,0.009308818,0.096753889,0.105467111
minhop-mesh,tx_energy_j,20,321.4516581,32.797310597,306.102220656,336.801095544
minhop-mesh,rx_energy_j,20,1036.6148093,106.371631694,986.831925377,1086.397693223
minhop-mesh,total_energy_j,20,1358.0664673,139.069610668,1292.98063403,1423.15230057
minhop-mesh,energy_per_delivery_j,20,0.46747295,0.021059868,0.457616742,0.477329158
minhop-mesh,airtime_per_delivery_s,20,0.27943165,0.012579551,0.273544307,0.285318993
minhop-mesh,rx_attempts,20,161173.25,16441.579168857,153478.442519484,168868.057480516
minhop-mesh,packet_reception_ratio,20,0.0629876,0.007086551,0.05967103,0.06630417
minhop-mesh,collision_fail,20,76178.1,8938.826720961,71994.648397627,80361.551602373
minhop-mesh,collision_rate,20,0.47209955,0.016090757,0.46456893,0.47963017
minhop-mesh,duplicate_rx,20,1558.1,280.476080226,1426.834662403,1689.365337597
minhop-mesh,suppressed_forwards,20,841.45,143.41345272,774.331209435,908.568790565
minhop-mesh,route_cache_hits,20,37.8,9.128324917,33.527861531,42.072138469
minhop-mesh,route_cache_misses,20,23.65,7.035810655,20.357177096,26.942822904
minhop-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
minhop-mesh,route_repair_count,20,7.5,2.013114895,6.557844056,8.442155944
minhop-mesh,mean_path_confidence,20,0.94829375,0.00546877,0.945734316,0.950853184
