protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
smart-calm-static,10,1200.0,133,72,61,0.986111,1.0,0.978923,3.079819,2.237691,3.079819,15.246784,15.493568,72,71,2926,3490,2665,825,75,861.27616,135.868031,0.113223,341.065359,1084.013944,1425.079303,0.475502,0.287379,0.457404,13037,157973,171010,0.076235,74484,0.435553,1555,866,736,14,16,14,56,16,83,8,0.948895,0.23639,0,0,0.0,1,0,72,0
smart-calm-no-fallback,10,1200.0,133,72,61,0.958333,0.972222,0.979592,2.588661,2.100074,2.588661,15.246784,15.493568,70,69,2928,3295,2589,706,72,813.15328,130.612324,0.108844,322.008699,1027.82986,1349.838559,0.450397,0.271322,0.427255,12491,148964,161455,0.077365,71145,0.440649,1464,865,622,12,14,12,58,14,0,7,0.954109,0.214264,5,112,125.358994,0,53,19,0
smart-calm-no-confidence,10,1200.0,133,72,61,0.986111,1.0,0.962864,3.519217,2.437669,3.519217,15.246784,15.493568,72,71,2878,3330,2672,658,77,821.79072,135.082172,0.112568,325.429125,1040.001121,1365.430246,0.463015,0.278668,0.505086,12697,150473,163170,0.077815,72134,0.442079,1517,897,570,11,14,10,57,15,112,7,0.951469,0.197598,1,112,125.689868,0,72,0,0
meshtastic-like,11,1200.0,140,66,74,0.833333,0.939394,0.878378,0.607477,0.526073,0.607477,2.845019,0.493568,62,55,3185,5185,5115,70,70,1279.57504,177.464147,0.147887,506.711716,1658.71388,2165.425595,0.668341,0.394931,0.351138,11985,242080,254065,0.047173,129986,0.511625,2902,2008,0,0,0,0,0,0,0,0,0.0,0.0135,0,0,0.0,-1,0,0,0
meshcore-like,11,1200.0,140,66,74,0.681818,0.69697,0.90513,0.942925,0.735215,0.942925,2.493568,2.740352,46,45,3282,4147,3400,747,46,1023.413248,142.966367,0.119139,405.271646,1265.903416,1671.175062,0.502307,0.307608,0.534406,11011,192192,203203,0.054187,88436,0.43521,2182,0,687,14,15,11,41,25,0,0,0.0,0.18013,0,0,0.0,-1,0,0,0
calm-mesh,11,1200.0,140,66,74,0.69697,0.727273,0.928847,0.976634,0.88055,0.976634,2.493568,2.740352,48,46,3368,3845,3048,797,51,948.88448,141.474115,0.117895,375.758254,1193.706281,1569.464535,0.459714,0.277939,0.497131,11240,177165,188405,0.059659,85558,0.454117,1935,992,732,14,16,12,42,24,83,9,0.945911,0.207282,0,0,0.0,-1,0,0,0
smart-calm,11,1200.0,140,66,74,0.954545,0.969697,0.917816,3.878029,3.433314,3.878029,15.246784,15.493568,64,63,3328,3729,3064,665,65,920.257536,135.950216,0.113292,364.421984,1147.336377,1511.758361,0.445815,0.271382,0.495867,12005,170716,182721,0.065701,79568,0.435462,1493,894,589,11,13,10,46,20,94,7,0.955282,0.178332,5,106,116.476052,0,65,0,1
smart-calm-static,11,1200.0,140,66,74,0.954545,0.984848,0.940982,5.871104,5.134356,5.871104,15.246784,15.493568,65,63,3412,4230,3363,867,70,1043.89632,167.487235,0.139573,413.382943,1323.588986,1736.971929,0.499848,0.300402,0.684286,13279,193991,207270,0.064066,95608,0.461273,2151,1115,782,15,16,12,43,23,342,8,0.947003,0.204965,0,0,0.0,1,0,66,0
smart-calm-no-fallback,11,1200.0,140,66,74,0.848485,0.848485,0.931054,2.665373,2.18371,2.665373,15.246784,15.493568,56,56,3376,3660,3003,657,57,903.22944,130.633356,0.108861,357.678858,1123.304217,1480.983076,0.431522,0.263179,0.44687,11324,168016,179340,0.063143,77693,0.433216,1434,847,589,11,13,10,46,20,0,7,0.955754,0.179508,3,105,91.986328,0,66,0,0
smart-calm-no-confidence,11,1200.0,140,66,74,0.954545,0.969697,0.917816,3.878029,3.433314,3.878029,15.246784,15.493568,64,63,3328,3729,3064,665,65,920.257536,135.950216,0.113292,364.421984,1147.336377,1511.758361,0.445815,0.271382,0.495867,12005,170716,182721,0.065701,79568,0.435462,1493,894,589,11,13,10,46,20,94,7,0.955282,0.178332,5,106,112.063664,0,65,0,1
meshtastic-like,12,1200.0,132,63,69,0.793651,0.936508,0.954451,0.737118,0.826099,0.737118,5.236713,2.073047,59,50,3227,5039,4960,79,79,1243.544576,187.962154,0.156635,492.443652,1635.629586,2128.073238,0.649397,0.379477,0.579353,12239,234672,246911,0.049568,131446,0.532362,3151,2112,0,0,0,0,0,0,0,0,0.0,0.015678,0,0,0.0,-1,0,0,0
meshcore-like,12,1200.0,132,63,69,0.412698,0.412698,0.987873,1.193388,0.899146,1.193388,2.493568,2.740352,26,26,3340,4022,3430,592,31,992.565248,137.661556,0.114718,393.055838,1248.288221,1641.344059,0.487624,0.29488,0.563489,9722,187356,197078,0.049331,91054,0.46202,2351,0,550,11,12,8,23,40,0,0,0.0,0.14719,0,0,0.0,-1,0,0,0
calm-mesh,12,1200.0,132,63,69,0.793651,0.809524,0.982845,1.162668,0.902764,1.162668,2.493568,2.740352,51,50,3323,3841,2960,881,51,947.897344,144.968403,0.120807,375.367348,1206.565373,1581.932721,0.468999,0.281025,0.492526,11748,176461,188209,0.06242,87948,0.467289,1924,1041,814,16,18,14,42,21,67,10,0.955345,0.229367,0,0,0.0,-1,0,0,0
smart-calm,12,1200.0,132,63,69,0.936508,0.952381,0.976338,3.090535,2.653218,3.090535,15.246784,15.493568,60,59,3301,3635,2975,660,61,897.05984,144.79945,0.120666,355.235697,1149.643128,1504.878825,0.447881,0.266982,0.522213,12127,165988,178115,0.068085,84032,0.471785,1826,1057,588,11,13,9,47,16,86,5,0.951344,0.181568,3,103,120.40603,0,63,0,0
smart-calm-static,12,1200.0,132,63,69,0.936508,0.936508,0.985803,3.348737,2.593479,3.348737,15.246784,15.493568,59,59,3333,4060,3170,890,60,1001.94304,150.557809,0.125465,396.769444,1272.78173,1669.551174,0.492203,0.295384,0.478572,12517,186423,198940,0.062918,92339,0.464155,1744,1006,814,16,18,14,42,21,234,10,0.953599,0.219212,0,0,0.0,1,0,63,0
smart-calm-no-fallback,12,1200.0,132,63,69,0.857143,0.857143,0.970127,1.913757,1.666973,1.913757,15.246784,15.493568,54,54,3280,3484,2833,651,54,859.795456,137.730132,0.114775,340.479001,1100.765156,1441.244156,0.432287,0.257887,0.513072,11505,159211,170716,0.067393,80522,0.471672,1789,1041,587,10,13,9,47,16,0,5,0.951124,0.186854,1,103,100.491424,0,63,0,0
smart-calm-no-confidence,12,1200.0,132,63,69,0.936508,0.952381,0.976338,3.090535,2.653218,3.090535,15.246784,15.493568,60,59,3301,3635,2975,660,61,897.05984,144.79945,0.120666,355.235697,1149.643128,1504.878825,0.447881,0.266982,0.522213,12127,165988,178115,0.068085,84032,0.471785,1826,1057,588,11,13,9,47,16,86,5,0.951344,0.181568,3,103,116.088107,0,63,0,0
meshtastic-like,13,1200.0,129,63,66,0.793651,0.888889,0.934756,0.726745,0.681871,0.726745,3.028368,2.201802,56,50,3023,4937,4872,65,65,1218.372608,170.687043,0.142239,482.475553,1584.579073,2067.054625,0.67265,0.396477,0.645444,11199,230714,241913,0.046294,125551,0.518992,2501,1717,0,0,0,0,0,0,0,0,0.0,0.013166,0,0,0.0,-1,0,0,0
meshcore-like,13,1200.0,129,63,66,0.714286,0.730159,0.969697,0.992853,0.784058,0.992853,2.493568,2.740352,46,45,3136,3953,3256,697,46,975.537152,126.011138,0.105009,386.312712,1188.346228,1574.658941,0.49502,0.306676,0.423074,10554,183143,193697,0.054487,79929,0.41265,1662,0,638,13,14,12,43,20,0,0,0.0,0.176322,0,0,0.0,-1,0,0,0
calm-mesh,13,1200.0,129,63,66,0.777778,0.793651,0.998763,1.084617,0.826012,1.084617,2.493568,2.740352,50,49,3230,3708,2910,798,50,915.075072,135.454192,0.112878,362.369729,1138.881083,1501.250811,0.457838,0.279071,0.492856,11222,170421,181643,0.061781,79174,0.435877,1596,849,733,15,16,14,46,17,36,8,0.949772,0.21521,0,0,0.0,-1,0,0,0
smart-calm,13,1200.0,129,63,66,0.936508,0.952381,0.978355,6.051661,5.712242,6.051661,15.246784,15.493568,60,59,3164,3460,2851,609,61,853.87264,128.591151,0.107159,338.133565,1074.090718,1412.224283,0.438171,0.264931,0.487961,11406,157938,169344,0.067354,75120,0.443594,1338,762,537,11,11,8,36,27,19,3,0.950937,0.176012,3,100,118.559168,0,62,0,1
smart-calm-static,13,1200.0,129,63,66,0.952381,0.952381,0.999072,3.726258,2.979474,3.726258,15.246784,15.493568,60,60,3231,3816,3006,810,62,941.727744,142.870025,0.119058,372.924187,1172.098308,1545.022495,0.469469,0.286152,0.54619,12466,174518,186984,0.066669,80649,0.431315,1697,886,733,15,16,14,46,17,119,8,0.948351,0.212264,0,0,0.0,1,0,63,0
smart-calm-no-fallback,13,1200.0,129,63,66,0.68254,0.68254,0.977427,2.556998,1.961377,2.556998,13.971462,15.493568,43,43,3161,3421,2829,592,44,844.248064,119.950871,0.099959,334.322233,1058.228654,1392.550887,0.434629,0.263498,0.405133,9773,157856,167629,0.058301,75066,0.44781,1326,757,537,11,11,8,36,27,0,3,0.95069,0.173049,4,100,64.059732,1,56,6,1
smart-calm-no-confidence,13,1200.0,129,63,66,0.936508,0.952381,0.978355,6.051661,5.712242,6.051661,15.246784,15.493568,60,59,3164,3460,2851,609,61,853.87264,128.591151,0.107159,338.133565,1074.090718,1412.224283,0.438171,0.264931,0.487961,11406,157938,169344,0.067354,75120,0.443594,1338,762,537,11,11,8,36,27,19,3,0.950937,0.176012,3,100,115.08455,0,62,0,1
meshtastic-like,14,1200.0,114,46,68,0.934783,0.956522,0.92437,0.624995,0.358398,0.624995,0.246784,0.493568,44,43,3080,4459,4412,47,47,1100.409856,147.278892,0.122732,435.762303,1422.879969,1858.642272,0.595146,0.352357,0.465221,9642,208114,217756,0.044279,111707,0.512992,2216,1507,0,0,0,0,0,0,0,0,0.0,0.01054,0,0,0.0,-1,0,0,0
meshcore-like,14,1200.0,114,46,68,0.847826,0.847826,0.960984,1.127276,0.880492,1.127276,2.493568,2.740352,39,39,3202,4093,3304,789,39,1010.086912,131.265004,0.109388,399.994417,1246.862229,1646.856646,0.508132,0.311659,0.481953,10326,190231,200557,0.051487,87037,0.433976,1858,0,735,15,15,13,30,16,0,0,0.0,0.192768,0,0,0.0,-1,0,0,0
calm-mesh,14,1200.0,114,46,68,0.869565,0.869565,0.981393,1.111434,0.86465,1.111434,2.493568,2.740352,40,40,3270,3709,2923,786,40,915.321856,131.508636,0.109591,362.467455,1144.517945,1506.9854,0.455283,0.276532,0.543809,10300,171441,181741,0.056674,81288,0.447274,1610,872,731,15,15,14,31,15,0,7,0.953991,0.211917,0,0,0.0,-1,0,0,0
smart-calm,14,1200.0,114,46,68,0.978261,1.0,0.966687,1.611671,1.070251,1.611671,2.093568,2.340352,46,45,3221,3592,2950,642,47,886.448128,126.846646,0.105706,351.033459,1108.163538,1459.196997,0.446784,0.271417,0.456432,10304,165704,176008,0.058543,78271,0.444701,1385,782,584,11,12,11,34,12,45,5,0.953515,0.178731,1,86,99.550507,0,46,0,0
smart-calm-static,14,1200.0,114,46,68,1.0,1.0,0.980192,3.313451,2.74058,3.313451,15.246784,15.493568,46,46,3266,3755,2962,793,47,926.67392,137.292068,0.11441,366.962872,1159.180498,1526.143371,0.460792,0.279793,0.581445,11042,172953,183995,0.060013,81786,0.444501,1702,880,731,15,15,14,31,15,43,7,0.955206,0.211185,0,0,0.0,1,0,46,0
smart-calm-no-fallback,14,1200.0,114,46,68,0.978261,0.978261,0.966687,1.611671,1.031553,1.611671,2.093568,2.340352,45,45,3221,3551,2906,645,46,876.329984,129.198522,0.107665,347.026674,1100.773544,1447.800218,0.443295,0.268319,0.476901,10369,163630,173999,0.059592,78343,0.45025,1495,806,588,11,12,11,34,12,0,5,0.953515,0.181639,1,86,99.1447,0,46,0,0
smart-calm-no-confidence,14,1200.0,114,46,68,0.978261,1.0,0.966687,1.611671,1.070251,1.611671,2.093568,2.340352,46,45,3221,3592,2950,642,47,886.448128,126.846646,0.105706,351.033459,1108.163538,1459.196997,0.446784,0.271417,0.456432,10304,165704,176008,0.058543,78271,0.444701,1385,782,584,11,12,11,34,12,45,5,0.953515,0.178731,1,86,96.134874,0,46,0,0
meshtastic-like,15,1200.0,135,68,67,0.823529,1.0,0.894304,0.643701,0.77463,0.643701,3.1561,2.243137,68,56,2936,5319,5236,83,83,1312.644096,198.820098,0.165683,519.807062,1719.511467,2239.318529,0.748435,0.438718,0.643422,12938,247693,260631,0.049641,136819,0.524953,3371,2071,0,0,0,0,0,0,0,0,0.0,0.015604,0,0,0.0,-1,0,0,0
meshcore-like,15,1200.0,135,68,67,0.573529,0.573529,0.903747,1.012057,0.765273,1.012057,2.493568,2.740352,39,39,2967,3702,3071,631,39,913.594368,120.712166,0.100593,361.78337,1122.700268,1484.483638,0.49384,0.303924,0.503298,9312,172086,181398,0.051335,77966,0.429806,1615,0,581,11,13,9,34,34,0,0,0.0,0.170448,0,0,0.0,-1,0,0,0
calm-mesh,15,1200.0,135,68,67,0.764706,0.794118,0.91989,1.136933,1.045447,1.136933,2.493568,2.740352,54,52,3020,3799,2860,939,59,937.532416,142.209921,0.118508,371.262837,1187.020895,1558.283731,0.507254,0.305186,0.509129,11498,174653,186151,0.061767,85686,0.460304,1527,813,865,15,19,14,39,29,136,12,0.937663,0.24717,0,0,0.0,-1,0,0,0
smart-calm,15,1200.0,135,68,67,0.897059,0.926471,0.904051,4.296421,3.858529,4.296421,15.246784,15.493568,63,61,2968,3925,2966,959,73,968.6272,156.317127,0.130264,383.576371,1229.918089,1613.49446,0.532682,0.319784,0.545806,12979,179346,192325,0.067485,88623,0.460798,1993,925,872,14,19,13,39,29,315,12,0.936961,0.244331,13,108,101.021382,0,24,44,0
smart-calm-static,15,1200.0,135,68,67,0.897059,0.955882,0.906793,4.714206,4.430069,4.714206,15.246784,15.493568,65,61,2977,4110,3159,951,72,1014.28224,164.614233,0.137179,401.655767,1298.961266,1700.617033,0.559782,0.333865,0.607541,12997,188393,201390,0.064536,95612,0.47476,2122,1047,865,14,19,13,39,29,505,12,0.934506,0.231387,0,0,0.0,1,0,68,0
smart-calm-no-fallback,15,1200.0,135,68,67,0.544118,0.544118,0.911057,3.971077,2.963395,3.971077,15.246784,18.493568,37,37,2991,3578,2665,913,39,882.993152,134.961986,0.112468,349.665288,1123.622969,1473.288257,0.486555,0.291609,0.606203,10178,165144,175322,0.058053,82497,0.470546,1992,917,858,16,20,12,24,44,0,13,0.929509,0.25517,8,106,20.034318,2,29,4,35
smart-calm-no-confidence,15,1200.0,135,68,67,0.897059,0.926471,0.904051,4.296421,3.858529,4.296421,15.246784,15.493568,63,61,2968,3925,2966,959,73,968.6272,156.317127,0.130264,383.576371,1229.918089,1613.49446,0.532682,0.319784,0.545806,12979,179346,192325,0.067485,88623,0.460798,1993,925,872,14,19,13,39,29,315,12,0.936961,0.244331,13,108,97.071761,0,24,44,0
meshtastic-like,16,1200.0,121,53,68,0.90566,0.981132,0.937575,0.687324,0.502608,0.687324,1.862596,2.189007,52,48,3124,4765,4706,59,59,1175.92576,176.867072,0.147389,465.666601,1544.919719,2010.58632,0.633854,0.370721,0.792724,11343,222142,233485,0.048581,124019,0.531165,2947,1808,0,0,0,0,0,0,0,0,0.0,0.012382,0,0,0.0,-1,0,0,0
meshcore-like,16,1200.0,121,53,68,0.735849,0.792453,0.960984,1.012057,0.781733,1.012057,2.493568,2.740352,42,39,3202,3924,3282,642,42,968.380416,134.501492,0.112085,383.478645,1203.218486,1586.697131,0.48957,0.298791,0.62546,10236,182040,192276,0.053236,85172,0.442967,1830,0,588,12,12,11,38,15,0,0,0.0,0.163609,0,0,0.0,-1,0,0,0
calm-mesh,16,1200.0,121,53,68,0.792453,0.849057,0.962785,1.082011,0.845926,1.082011,2.493568,2.740352,45,42,3208,3532,2837,695,45,871.641088,134.645767,0.112205,345.169871,1100.479957,1445.649828,0.444815,0.268197,0.60006,10667,162401,173068,0.061635,79385,0.458693,1801,961,637,13,13,13,40,13,0,5,0.952049,0.196772,0,0,0.0,-1,0,0,0
smart-calm,16,1200.0,121,53,68,0.962264,0.981132,0.960684,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3201,3465,2861,604,54,855.10656,130.892506,0.109077,338.622198,1076.707832,1415.33003,0.435218,0.262948,0.639822,10966,158819,169785,0.064588,76626,0.451312,1550,914,539,11,11,10,39,14,4,3,0.953078,0.174315,3,93,108.476045,0,53,0,0
smart-calm-static,16,1200.0,121,53,68,1.0,1.0,0.962785,5.162773,3.543286,5.162773,15.246784,21.493568,53,53,3208,3540,2833,707,57,873.61536,142.55404,0.118795,345.951683,1108.373243,1454.324925,0.445975,0.267898,0.665641,11867,161593,173460,0.068413,79672,0.459311,1938,1002,637,13,13,13,40,13,0,5,0.951437,0.199718,0,0,0.0,1,0,53,0
smart-calm-no-fallback,16,1200.0,121,53,68,0.924528,0.924528,0.959184,3.029646,2.170617,3.029646,15.246784,15.493568,49,49,3196,3462,2861,601,51,854.366208,128.376917,0.106981,338.329018,1071.507156,1409.836174,0.434464,0.263287,0.605963,10690,158948,169638,0.063017,75978,0.447883,1485,875,539,11,11,10,39,14,0,3,0.953078,0.173599,3,93,104.362471,0,52,0,1
smart-calm-no-confidence,16,1200.0,121,53,68,0.962264,0.981132,0.960684,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3201,3465,2861,604,54,855.10656,130.892506,0.109077,338.622198,1076.707832,1415.33003,0.435218,0.262948,0.639822,10966,158819,169785,0.064588,76626,0.451312,1550,914,539,11,11,10,39,14,4,3,0.953078,0.174315,3,93,104.682175,0,53,0,0
meshtastic-like,17,1200.0,107,53,54,0.849057,0.90566,0.981481,0.557181,0.446471,0.557181,1.326638,0.493568,48,45,2597,4158,4106,52,52,1026.127872,141.905141,0.118254,406.346637,1331.750693,1738.097331,0.657872,0.388391,0.305518,9396,194346,203742,0.046117,104808,0.514415,2295,1611,0,0,0,0,0,0,0,0,0.0,0.012506,0,0,0.0,-1,0,0,0
meshcore-like,17,1200.0,107,53,54,0.735849,0.735849,0.981481,1.069666,0.822882,1.069666,2.493568,2.740352,39,39,2597,3335,2697,638,39,823.02464,109.336539,0.091114,325.917757,1014.375206,1340.292963,0.508457,0.312225,0.345081,9374,154041,163415,0.057363,69056,0.422581,1820,0,588,11,12,11,35,18,0,0,0.0,0.191304,0,0,0.0,-1,0,0,0
calm-mesh,17,1200.0,107,53,54,0.735849,0.754717,0.992063,1.127276,0.979471,1.127276,2.493568,2.740352,40,39,2625,3113,2371,742,43,768.238592,111.6573,0.093048,304.222482,962.813013,1267.035496,0.475614,0.288378,0.364504,9224,143313,152537,0.060471,67828,0.444666,1416,734,686,13,14,12,33,20,35,7,0.951481,0.238355,0,0,0.0,-1,0,0,0
smart-calm,17,1200.0,107,53,54,0.943396,0.943396,0.981859,4.125989,3.879205,4.125989,15.246784,15.493568,50,50,2598,2889,2289,600,50,712.958976,111.825458,0.093188,282.331754,901.621181,1183.952935,0.447112,0.269244,0.388743,9957,131604,141561,0.070337,63481,0.448436,1378,713,538,12,11,9,35,18,8,3,0.947876,0.207684,5,92,98.922881,0,52,0,1
smart-calm-static,17,1200.0,107,53,54,0.924528,0.962264,0.981481,6.416447,6.321567,6.416447,15.246784,15.493568,51,49,2597,3631,2878,753,54,896.072704,124.381016,0.103651,354.844791,1114.446291,1469.291082,0.555288,0.338652,0.408392,10187,167732,177919,0.057256,77635,0.43635,1479,807,686,13,14,10,27,26,545,7,0.950229,0.207381,0,0,0.0,1,0,53,0
smart-calm-no-fallback,17,1200.0,107,53,54,0.830189,0.830189,1.0,2.654201,2.407417,2.654201,15.246784,15.493568,44,44,2646,3054,2360,694,44,753.678336,104.284173,0.086903,298.456621,932.657477,1231.114098,0.457663,0.280178,0.317838,9402,140244,149646,0.062828,63571,0.424809,1185,601,636,14,13,11,33,20,0,5,0.936899,0.227243,9,91,80.60738,0,30,1,22
smart-calm-no-confidence,17,1200.0,107,53,54,0.943396,0.943396,0.981859,4.125989,3.879205,4.125989,15.246784,15.493568,50,50,2598,2889,2289,600,50,712.958976,111.825458,0.093188,282.331754,901.621181,1183.952935,0.447112,0.269244,0.388743,9957,131604,141561,0.070337,63481,0.448436,1378,713,538,12,11,9,35,18,8,3,0.947876,0.207684,5,92,95.456486,0,52,0,1
meshtastic-like,18,1200.0,122,67,55,0.850746,0.970149,0.931354,0.493568,0.575189,0.493568,2.771938,0.493568,65,57,2510,4807,4739,68,68,1186.290688,176.768624,0.147307,469.771112,1547.855585,2017.626697,0.785986,0.462131,0.435474,11810,223733,235543,0.050139,122734,0.521068,3149,2007,0,0,0,0,0,0,0,0,0.0,0.014146,0,0,0.0,-1,0,0,0
meshcore-like,18,1200.0,122,67,55,0.701493,0.731343,0.963636,1.019411,0.751164,1.019411,2.493568,2.740352,49,47,2597,3404,2706,698,49,840.052736,110.506674,0.092089,332.660883,1023.962905,1356.623789,0.513095,0.31772,0.317923,9923,156873,166796,0.059492,67704,0.405909,1449,0,637,12,13,11,43,24,0,0,0.0,0.205053,0,0,0.0,-1,0,0,0
calm-mesh,18,1200.0,122,67,55,0.716418,0.746269,0.997774,1.008456,0.741076,1.008456,2.493568,2.740352,50,48,2689,3094,2394,700,50,763.549696,120.347879,0.10029,302.36568,961.957418,1264.323098,0.461938,0.278973,0.483502,10381,141225,151606,0.068474,67431,0.444778,1693,798,637,13,13,11,43,24,0,5,0.943273,0.226244,0,0,0.0,-1,0,0,0
smart-calm,18,1200.0,122,67,55,0.970149,0.970149,0.980334,2.501216,1.754926,2.501216,15.246784,15.493568,65,65,2642,3076,2398,678,77,759.107584,124.177579,0.103481,300.606603,957.301974,1257.908577,0.464687,0.280424,0.44373,12167,138557,150724,0.080724,65428,0.434091,1236,719,588,13,12,12,55,12,0,4,0.926592,0.220416,3,107,118.215503,0,67,0,0
smart-calm-static,18,1200.0,122,67,55,0.940299,0.955224,0.944712,5.000892,4.701317,5.000892,15.246784,15.493568,64,63,2546,3477,2712,765,65,858.067968,129.409011,0.107841,339.794915,1074.560456,1414.355371,0.542106,0.328888,0.439537,11620,158753,170373,0.068203,74398,0.436677,1512,806,687,13,15,12,42,25,439,7,0.942797,0.220017,0,0,0.0,1,0,67,0
smart-calm-no-fallback,18,1200.0,122,67,55,0.970149,0.970149,0.980334,2.501216,1.754926,2.501216,15.246784,15.493568,65,65,2642,3076,2398,678,77,759.107584,124.177579,0.103481,300.606603,957.301974,1257.908577,0.464687,0.280424,0.44373,12167,138557,150724,0.080724,65428,0.434091,1236,719,588,13,12,12,55,12,0,4,0.926592,0.220416,3,107,118.215503,0,67,0,0
smart-calm-no-confidence,18,1200.0,122,67,55,0.970149,0.970149,0.980334,2.501216,1.754926,2.501216,15.246784,15.493568,65,65,2642,3076,2398,678,77,759.107584,124.177579,0.103481,300.606603,957.301974,1257.908577,0.464687,0.280424,0.44373,12167,138557,150724,0.080724,65428,0.434091,1236,719,588,13,12,12,55,12,0,4,0.926592,0.220416,3,107,113.279951,0,67,0,0
meshtastic-like,19,1200.0,116,67,49,0.895522,0.985075,0.956268,0.640593,0.631089,0.640593,3.373627,0.572993,66,60,2296,4738,4662,76,76,1169.262592,167.446134,0.139538,463.027986,1526.667021,1989.695008,0.844522,0.496291,0.436547,11154,221008,232162,0.048044,120897,0.520744,2437,1621,0,0,0,0,0,0,0,0,0.0,0.016041,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,116,67,49,0.80597,0.850746,0.960433,0.992853,0.798626,0.992853,2.493568,2.740352,57,54,2306,3273,2416,857,57,807.724032,110.588224,0.092157,319.858717,985.394016,1305.252733,0.553073,0.342256,0.317106,10294,150083,160377,0.064186,64780,0.403923,1107,0,784,16,16,14,46,21,0,0,0.0,0.261839,0,0,0.0,-1,0,0,0
calm-mesh,19,1200.0,116,67,49,0.791045,0.820896,0.980841,0.959882,0.777842,0.959882,2.493568,2.740352,55,53,2355,3053,2202,851,55,753.431552,105.765376,0.088138,298.358895,922.197406,1220.556301,0.506876,0.312887,0.317396,10027,139570,149597,0.067027,60731,0.405964,837,478,780,16,16,14,46,21,0,8,0.951816,0.278742,0,0,0.0,-1,0,0,0
smart-calm,19,1200.0,116,67,49,0.940299,0.955224,0.987505,1.77226,1.534352,1.77226,2.093568,2.340352,64,63,2371,2823,2157,666,66,696.671232,113.438863,0.094532,275.881808,874.611215,1150.493023,0.472676,0.286225,0.472054,11093,127234,138327,0.080194,59121,0.4274,1157,642,588,12,12,12,54,13,0,4,0.952947,0.235919,3,107,118.046807,0,66,1,0
smart-calm-static,19,1200.0,116,67,49,0.925373,0.940299,0.9596,3.315464,2.85712,3.315464,15.246784,15.493568,63,62,2304,3210,2348,862,66,792.17664,119.637251,0.099698,313.701949,982.869171,1296.571121,0.548001,0.334817,0.426758,11280,146010,157290,0.071715,66154,0.420586,1099,605,780,16,16,14,46,21,213,8,0.951725,0.268536,0,0,0.0,1,0,67,0
smart-calm-no-fallback,19,1200.0,116,67,49,0.940299,0.955224,0.987505,1.77226,1.534352,1.77226,2.093568,2.340352,64,63,2371,2823,2157,666,66,696.671232,113.438863,0.094532,275.881808,874.611215,1150.493023,0.472676,0.286225,0.472054,11093,127234,138327,0.080194,59121,0.4274,1157,642,588,12,12,12,54,13,0,4,0.952947,0.235919,3,107,118.046807,0,66,1,0
smart-calm-no-confidence,19,1200.0,116,67,49,0.940299,0.955224,0.987505,1.77226,1.534352,1.77226,2.093568,2.340352,64,63,2371,2823,2157,666,66,696.671232,113.438863,0.094532,275.881808,874.611215,1150.493023,0.472676,0.286225,0.472054,11093,127234,138327,0.080194,59121,0.4274,1157,642,588,12,12,12,54,13,0,4,0.952947,0.235919,3,107,112.962104,0,66,1,0
meshtastic-like,20,1200.0,117,50,67,0.92,0.96,0.996954,1.026347,0.757621,1.026347,3.002693,3.793432,48,46,3273,4657,4592,65,65,1149.273088,171.614359,0.143012,455.112143,1508.75824,1963.870383,0.591705,0.346271,0.461605,11460,216733,228193,0.050221,120831,0.529512,3142,1947,0,0,0,0,0,0,0,0,0.0,0.013957,0,0,0.0,-1,0,0,0
meshcore-like,20,1200.0,117,50,67,0.44,0.44,0.990557,1.412707,1.165923,1.412707,2.493568,2.740352,22,22,3252,3957,3344,613,22,976.524288,114.853035,0.095711,386.703618,1195.954315,1582.657933,0.483402,0.298266,0.387049,8049,185844,193893,0.041513,83803,0.432213,1547,0,578,13,13,9,16,34,0,0,0.0,0.154915,0,0,0.0,-1,0,0,0
calm-mesh,20,1200.0,117,50,67,0.44,0.44,0.9735,1.412707,1.165923,1.412707,2.493568,2.740352,22,22,3196,3523,2864,659,22,869.420032,105.975401,0.088313,344.290333,1075.130853,1419.421186,0.441088,0.270174,0.329132,7707,164920,172627,0.044645,76548,0.44343,1241,791,624,13,13,9,16,34,0,5,0.949268,0.187056,0,0,0.0,-1,0,0,0
