protocol,metric,n,mean,sd,ci95_low,ci95_high
calm-mesh,control_overhead_ratio,20,0.2304949,0.025779102,0.218430047,0.242559753
calm-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
calm-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
smart-calm,unicast_pdr,20,0.92816065,0.051088239,0.904250893,0.952070407
smart-calm,destination_unicast_pdr,20,0.96000535,0.03266094,0.944719735,0.975290965
smart-calm,broadcast_coverage,20,0.9668824,0.023135058,0.956054984,0.977709816
smart-calm,avg_delay_s,20,3.82585495,1.725755867,3.018185625,4.633524275
smart-calm,mean_delivery_delay_s,20,0.4752639,0.082513854,0.436646671,0.513881129
smart-calm,unicast_delivery_delay_s,20,3.32317465,1.72033686,2.518041469,4.128307831
smart-calm,unicast_ack_delay_s,20,3.82585495,1.725755867,3.018185625,4.633524275
smart-calm,p95_unicast_delivery_delay_s,20,12.7972414,5.099136217,10.410799617,15.183683183
smart-calm,p95_unicast_ack_delay_s,20,14.67260895,2.825148606,13.350413898,15.994804002
smart-calm,tx_count,20,3414.25,336.371485587,3256.825108088,3571.674891912
smart-calm,data_tx,20,2720.6,332.55176091,2564.96277372,2876.23722628
smart-calm,control_tx,20,693.65,65.60349397,662.946972574,724.353027426
smart-calm,ack_tx,20,62.55,9.230812247,58.229896536,66.870103464
smart-calm,total_airtime_s,20,842.582272,83.011100699,803.732327474,881.432216526
smart-calm,channel_busy_time_s,20,129.8647736,13.009793958,123.776072579,135.953474621
smart-calm,channel_busy_ratio,20,0.1082207,0.010841484,0.103146788,0.113294612
smart-calm,tx_energy_j,20,333.6625797,32.872395853,318.278001679,349.047157721
smart-calm,rx_energy_j,20,1062.15642285,108.367339341,1011.439529732,1112.873315968
smart-calm,total_energy_j,20,1395.81900265,141.180157581,1329.745414371,1461.892590929
smart-calm,energy_per_delivery_j,20,0.47933845,0.060533995,0.451007994,0.507668906
smart-calm,airtime_per_delivery_s,20,0.28940625,0.036282828,0.272425559,0.306386941
smart-calm,rx_attempts,20,167288.45,16472.651591989,159579.100344946,174997.799655054
smart-calm,packet_reception_ratio,20,0.0699173,0.00692,0.066678677,0.073155923
smart-calm,collision_fail,20,74539.75,9135.607731203,70264.203108356,78815.296891644
smart-calm,collision_rate,20,0.4445669,0.014760214,0.437658986,0.451474814
smart-calm,duplicate_rx,20,1660.05,398.766845874,1473.423516187,1846.676483813
smart-calm,suppressed_forwards,20,885.95,189.003056227,797.494863425,974.405136575
smart-calm,route_cache_hits,20,42.4,8.094182446,38.611849543,46.188150457
smart-calm,route_cache_misses,20,19.05,7.810081205,15.394811489,22.705188511
smart-calm,fallback_forward_count,20,144.75,239.541640156,32.642349899,256.857650101
smart-calm,route_repair_count,20,5.8,2.015727634,4.85662127,6.74337873
smart-calm,mean_path_confidence,20,0.94633875,0.011132595,0.941128595,0.951548905
smart-calm,control_overhead_ratio,20,0.2049474,0.026780513,0.192413878,0.217480922
smart-calm,policy_switch_count,20,5.0,3.464101615,3.378769171,6.621230829
smart-calm,policy_update_count,20,100.9,8.290133641,97.020142615,104.779857385
smart-calm,policy_reward_total,20,107.4547612,12.950200188,101.393950602,113.515571798
smart-calm,active_profile_index,20,0.4,0.753937035,0.047150661,0.752849339
smart-calm-static,unicast_pdr,20,0.94168005,0.04257828,0.921753031,0.961607069
smart-calm-static,destination_unicast_pdr,20,0.96661345,0.030414454,0.952379211,0.980847689
smart-calm-static,broadcast_coverage,20,0.9635116,0.022518725,0.952972633,0.974050567
smart-calm-static,avg_delay_s,20,5.00899305,1.410155,4.34902778,5.66895832
