protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
etx-mesh,4,600.0,45,22,23,0.363636,0.454545,0.995563,2.242784,1.951066,2.242784,2.223002,2.356083,10,8,1122,1493,425,1068,11,107.400448,51.880042,0.086467,42.530577,171.761266,214.291843,0.189639,0.095045,0.624636,10537,62620,73157,0.144033,51620,0.705606,7258,1034,1029,28,21,13,1,21,0,0,0.42289,0.715338,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,13,4,0.6190476190476191,0.027210884353741496,0,1.3076923076923077,8.765378970622922e-06,0.005376134198027239,0.5608061171791956,0.9995898753941566,0.9999999991117636,0.6571428571428571,0.4857142857142857
ett-mesh,4,600.0,45,22,23,0.363636,0.454545,0.995563,2.242784,1.951066,2.242784,2.223002,2.356083,10,8,1122,1493,425,1068,11,107.400448,51.880042,0.086467,42.530577,171.761266,214.291843,0.189639,0.095045,0.624636,10537,62620,73157,0.144033,51620,0.705606,7258,1034,1029,28,21,13,1,21,0,0,0.904265,0.715338,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,13,4,0.6190476190476191,0.027210884353741496,0,1.3076923076923077,8.765378970622922e-06,0.005376134198027239,0.5608061171791956,0.9995898753941566,0.9999999991117636,0.6571428571428571,0.4857142857142857
minhop-mesh,4,600.0,45,22,23,0.409091,0.454545,0.994676,2.239787,1.951066,2.239787,2.223002,2.345293,10,9,1121,1470,406,1064,11,105.74592,52.381758,0.087303,41.875384,169.140113,211.015498,0.186739,0.09358,0.607797,10198,61832,72030,0.14158,51252,0.711537,6972,1015,1029,24,21,14,1,21,0,1,0.89296,0.72381,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,14,4,0.6666666666666666,0.023323615160349854,0,1.2857142857142858,8.765378970622922e-06,0.005376134198027239,0.5608061171791956,0.9995898753941566,0.9999999991117636,0.6571428571428571,0.4857142857142857
meshecho,4,600.0,45,22,23,0.590909,0.681818,0.996451,2.315412,2.063292,2.315412,2.330906,2.517939,15,13,1123,1517,438,1079,21,109.126912,53.945536,0.089909,43.214257,174.641599,217.855856,0.191775,0.096062,0.588706,10517,63816,74333,0.141485,53284,0.716828,6755,1024,1028,30,21,15,1,21,0,0,0.867108,0.711272,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,15,6,0.7142857142857143,0.029182879377431907,0,1.4666666666666666,8.765378970622922e-06,0.005376134198027239,0.5608061171791956,0.9995898753941566,0.9999999991117636,0.6571428571428571,0.4857142857142857
meshtastic-like,5,600.0,34,15,19,0.6,1.0,0.994629,0.722712,0.953062,0.722712,2.651287,2.378908,15,9,926,449,430,19,19,32.299264,25.159059,0.041932,12.790509,53.190806,65.981315,0.070568,0.034545,0.63973,6550,15451,22001,0.297714,9684,0.440162,4507,1525,0,0,0,0,0,0,0,0,0.0,0.042316,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
meshcore-like,5,600.0,34,15,19,0.2,0.2,1.0,2.215808,2.143872,2.215808,2.143872,2.215808,3,3,931,1660,955,705,3,119.41376,51.240432,0.085401,47.287849,189.925948,237.213797,0.253976,0.127852,0.559906,9388,71952,81340,0.115417,61884,0.760806,7234,0,684,18,15,5,0,15,0,0,0.0,0.424699,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,5,1,0.3333333333333333,0.02631578947368421,0,1.2,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
etx-mesh,5,600.0,34,15,19,0.2,0.2,0.997852,2.215808,2.143872,2.215808,2.143872,2.215808,3,3,929,1110,357,753,3,79.84896,37.98197,0.063303,31.620188,127.385062,159.00525,0.170606,0.085675,0.552837,7516,46874,54390,0.138187,38934,0.71583,5265,852,734,16,15,7,0,15,0,0,0.434458,0.678378,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,7,1,0.4666666666666667,0.021798365122615803,0,1.1428571428571428,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
ett-mesh,5,600.0,34,15,19,0.2,0.2,0.997852,2.215808,2.143872,2.215808,2.143872,2.215808,3,3,929,1110,357,753,3,79.84896,37.98197,0.063303,31.620188,127.385062,159.00525,0.170606,0.085675,0.552837,7516,46874,54390,0.138187,38934,0.71583,5265,852,734,16,15,7,0,15,0,0,0.908744,0.678378,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,7,1,0.4666666666666667,0.021798365122615803,0,1.1428571428571428,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
minhop-mesh,5,600.0,34,15,19,0.333333,0.333333,0.946294,2.25897,2.172646,2.25897,2.25897,2.388454,5,5,881,1049,292,757,6,75.460864,37.719381,0.062866,29.882502,121.140264,151.022766,0.170455,0.08517,0.564731,7489,43912,51401,0.145698,36508,0.710259,5230,815,735,16,15,6,0,15,0,0,0.797007,0.72164,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,6,1,0.4,0.021768707482993196,0,1.1666666666666667,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
meshecho,5,600.0,34,15,19,0.333333,0.4,0.998926,2.25897,2.167851,2.25897,2.251776,2.388454,6,5,930,1095,332,763,7,78.76992,38.442654,0.064071,31.192888,126.028028,157.220917,0.168151,0.084246,0.475955,7861,45794,53655,0.14651,37778,0.704091,5447,859,735,21,15,7,0,15,0,0,0.865266,0.696804,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,7,2,0.4666666666666667,0.02857142857142857,0,1.2857142857142858,8.75720921739147e-06,0.0060227998401083315,0.6033501460166006,0.9994737374765998,0.9999999994724819,0.6685714285714286,0.4816326530612245
meshtastic-like,6,600.0,42,24,18,0.791667,1.0,0.995465,0.546047,0.617246,0.546047,1.625525,1.709921,24,19,878,578,546,32,32,41.579008,32.706823,0.054511,16.465287,68.431144,84.896431,0.094645,0.046353,0.823366,8582,19740,28322,0.303015,12668,0.447285,5681,1895,0,0,0,0,0,0,0,0,0.0,0.055363,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
meshcore-like,6,600.0,42,24,18,0.291667,0.291667,1.0,2.215808,2.143872,2.215808,2.143872,2.215808,7,7,882,2122,910,1212,7,152.648192,66.164427,0.110274,60.448684,242.346546,302.79523,0.340602,0.171708,0.623844,11888,92090,103978,0.114332,78342,0.753448,8619,0,1174,31,24,10,0,24,0,0,0.0,0.571159,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,10,0,0.4166666666666667,0.026405451448040886,0,1.0,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
etx-mesh,6,600.0,42,24,18,0.291667,0.375,0.993197,2.277467,2.175844,2.277467,2.287744,2.431616,9,7,876,1573,355,1218,11,113.155328,51.987912,0.086647,44.80951,180.470728,225.280238,0.255131,0.128149,0.606876,9880,67197,77077,0.128184,57151,0.741479,6637,813,1176,31,24,12,0,24,0,0,0.426509,0.774317,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,3,0.5,0.026360544217687076,0,1.25,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
ett-mesh,6,600.0,42,24,18,0.291667,0.375,0.993197,2.277467,2.175844,2.277467,2.287744,2.431616,9,7,876,1573,355,1218,11,113.155328,51.987912,0.086647,44.80951,180.470728,225.280238,0.255131,0.128149,0.606876,9880,67197,77077,0.128184,57151,0.741479,6637,813,1176,31,24,12,0,24,0,0,0.905253,0.774317,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,3,0.5,0.026360544217687076,0,1.25,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
minhop-mesh,6,600.0,42,24,18,0.333333,0.416667,0.996599,2.26976,2.187034,2.26976,2.287744,2.431616,10,8,879,1511,296,1215,13,108.695296,53.206811,0.088678,43.043337,173.756471,216.799808,0.244419,0.122543,0.625584,10655,63384,74039,0.143911,52710,0.711922,7256,818,1174,28,24,11,0,24,0,0,0.870905,0.804103,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,11,3,0.4583333333333333,0.02385008517887564,0,1.2727272727272727,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
meshecho,6,600.0,42,24,18,0.291667,0.416667,0.998866,2.277467,2.215808,2.277467,2.366874,2.431616,10,7,881,1542,322,1220,13,110.925312,52.560655,0.087601,43.926424,176.805517,220.73194,0.248572,0.124916,0.608385,10183,65375,75558,0.134771,54710,0.72408,6630,813,1176,31,24,15,0,24,1,1,0.876062,0.79118,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,15,5,0.625,0.026360544217687076,0,1.4,1.8106325167066676e-05,0.012796180743437535,0.7884864811650258,0.9996535852582551,0.9999999989802058,0.6334693877551021,0.44571428571428573
meshtastic-like,7,600.0,35,17,18,0.647059,1.0,0.997732,1.053863,1.067511,1.053863,2.667723,2.98916,17,11,880,451,425,26,26,32.443136,25.304959,0.042175,12.847482,53.39375,66.241232,0.074345,0.036412,0.684595,6932,15167,22099,0.313679,9887,0.447396,4648,1568,0,0,0,0,0,0,0,0,0.0,0.05765,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
meshcore-like,7,600.0,35,17,18,0.0,0.058824,1.0,0.0,2.143872,0.0,2.143872,0.0,1,0,882,1737,905,832,1,124.952832,54.055519,0.090093,49.481321,198.478924,247.960246,0.281134,0.14167,0.602978,9488,75527,85015,0.111604,64964,0.764148,7198,0,811,20,17,5,0,17,0,0,0.0,0.478987,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,5,2,0.29411764705882354,0.02466091245376079,0,1.4,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
etx-mesh,7,600.0,35,17,18,0.117647,0.176471,0.997732,2.323712,2.191829,2.323712,2.273357,2.420826,3,2,880,1176,336,840,4,84.596736,39.977306,0.066629,33.500307,134.999117,168.499425,0.191042,0.095915,0.584819,8276,49250,57526,0.143865,41108,0.714599,5696,811,813,23,17,12,0,17,0,0,0.394359,0.714286,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,6,0.7058823529411765,0.028290282902829027,0,1.5,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
ett-mesh,7,600.0,35,17,18,0.117647,0.176471,0.997732,2.323712,2.191829,2.323712,2.273357,2.420826,3,2,880,1176,336,840,4,84.596736,39.977306,0.066629,33.500307,134.999117,168.499425,0.191042,0.095915,0.584819,8276,49250,57526,0.143865,41108,0.714599,5696,811,813,23,17,12,0,17,0,0,0.892663,0.714286,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,6,0.7058823529411765,0.028290282902829027,0,1.5,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
minhop-mesh,7,600.0,35,17,18,0.058824,0.117647,0.997732,2.431616,2.215808,2.431616,2.28055,2.431616,2,1,880,1138,304,834,3,81.863168,40.036281,0.066727,32.417815,131.055164,163.472978,0.185554,0.092921,0.558205,8159,47554,55713,0.146447,40030,0.718504,5714,823,811,20,17,6,0,17,0,0,0.82366,0.732865,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,6,3,0.35294117647058826,0.02466091245376079,0,1.5,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
meshecho,7,600.0,35,17,18,0.117647,0.176471,0.997732,2.53952,2.287744,2.53952,2.417229,2.636634,3,2,880,1165,318,847,6,83.80544,40.206819,0.067011,33.186954,133.76923,166.956184,0.189293,0.095018,0.57061,8162,48825,56987,0.143226,40791,0.715795,5483,820,817,24,17,9,0,17,0,0,0.852789,0.727039,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,9,6,0.5294117647058824,0.02937576499388005,0,1.7777777777777777,1.1986314217958846e-05,0.02092624171088317,0.8451748456304153,0.9996046469900414,0.9999999979228631,0.6416326530612245,0.42122448979591837
meshtastic-like,8,600.0,34,17,17,0.588235,1.0,0.997599,0.143872,0.543215,0.143872,1.792209,0.143872,17,10,831,446,426,20,20,32.083456,23.948472,0.039914,12.705049,52.640658,65.345706,0.0777,0.038149,0.575119,6553,15301,21854,0.299854,10500,0.480461,4424,1517,0,0,0,0,0,0,0,0,0.0,0.044843,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
meshcore-like,8,600.0,34,17,17,0.235294,0.294118,1.0,2.215808,2.172646,2.215808,2.25897,2.215808,5,4,833,1716,859,857,5,123.442176,50.834174,0.084724,48.883102,195.542353,244.425455,0.292026,0.147482,0.389066,9224,74860,84084,0.1097,63895,0.759895,6826,0,833,19,17,8,0,17,0,0,0.0,0.499417,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,8,2,0.47058823529411764,0.022809123649459785,0,1.25,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
etx-mesh,8,600.0,34,17,17,0.294118,0.294118,0.9988,2.302131,2.201421,2.302131,2.287744,2.431616,5,5,832,1173,314,859,7,84.380928,40.397941,0.06733,33.414847,134.969776,168.384624,0.201176,0.100814,0.396769,8323,49154,57477,0.144806,41517,0.722324,5749,773,831,21,17,10,0,17,0,0,0.419233,0.73231,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,10,4,0.5882352941176471,0.02527075812274368,0,1.4,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
ett-mesh,8,600.0,34,17,17,0.294118,0.294118,0.9988,2.302131,2.201421,2.302131,2.287744,2.431616,5,5,832,1173,314,859,7,84.380928,40.397941,0.06733,33.414847,134.969776,168.384624,0.201176,0.100814,0.396769,8323,49154,57477,0.144806,41517,0.722324,5749,773,831,21,17,10,0,17,0,0,0.904306,0.73231,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,10,4,0.5882352941176471,0.02527075812274368,0,1.4,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
minhop-mesh,8,600.0,34,17,17,0.411765,0.470588,0.9988,2.246638,2.17984,2.246638,2.287744,2.366874,8,7,832,1145,281,864,10,82.36672,40.60369,0.067673,32.617221,131.879164,164.496385,0.196062,0.098172,0.41643,8587,47518,56105,0.153052,39532,0.704607,6011,774,833,21,17,11,0,17,0,0,0.883896,0.754585,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,11,3,0.6470588235294118,0.025210084033613446,0,1.2727272727272727,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
meshecho,8,600.0,34,17,17,0.352941,0.529412,0.997599,2.323712,2.207815,2.323712,2.287744,2.431616,9,6,831,1190,322,868,13,85.60384,41.53502,0.069225,33.899121,137.006548,170.905669,0.204188,0.102275,0.434012,8278,50032,58310,0.141965,42398,0.727114,5410,769,833,22,17,12,0,17,0,0,0.892362,0.729412,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,4,0.7058823529411765,0.026410564225690276,0,1.3333333333333333,3.68015599407048e-05,0.02908203582361439,0.8690462289569699,0.999659707075508,0.9999999967422986,0.6302040816326531,0.4008163265306122
meshtastic-like,9,600.0,46,23,23,0.565217,1.0,0.993789,0.43528,0.600501,0.43528,1.410778,1.122154,23,13,1120,573,540,33,33,41.219328,32.746826,0.054578,16.322854,67.88344,84.206294,0.074322,0.036381,0.755352,8895,19182,28077,0.316807,12031,0.4285,5932,2026,0,0,0,0,0,0,0,0,0.0,0.057592,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
meshcore-like,9,600.0,46,23,23,0.26087,0.26087,0.999113,1.930432,1.834517,1.930432,2.251776,2.377664,6,6,1126,2234,1163,1071,8,160.705024,69.680608,0.116134,63.63919,255.819073,319.458262,0.282207,0.141966,0.55563,12791,96577,109368,0.116954,82507,0.754398,9474,0,1035,28,22,11,1,22,0,0,0.0,0.479409,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,11,5,0.5,0.02705314009661836,0,1.4545454545454546,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
etx-mesh,9,600.0,46,23,23,0.478261,0.521739,0.992902,2.177862,2.061131,2.177862,2.287744,2.431616,12,11,1119,1460,375,1085,20,105.02656,51.798489,0.086331,41.590518,168.24765,209.838168,0.185697,0.092944,0.586797,10692,60750,71442,0.14966,50868,0.712018,6800,1037,1035,30,22,17,1,22,0,0,0.401139,0.743151,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,17,9,0.7727272727272727,0.028985507246376812,0,1.5294117647058822,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
ett-mesh,9,600.0,46,23,23,0.478261,0.521739,0.992902,2.177862,2.061131,2.177862,2.287744,2.431616,12,11,1119,1460,375,1085,20,105.02656,51.798489,0.086331,41.590518,168.24765,209.838168,0.185697,0.092944,0.586797,10692,60750,71442,0.14966,50868,0.712018,6800,1037,1035,30,22,17,1,22,0,0,0.898505,0.743151,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,17,9,0.7727272727272727,0.028985507246376812,0,1.5294117647058822,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
minhop-mesh,9,600.0,46,23,23,0.26087,0.26087,0.992902,2.323712,2.215808,2.323712,2.287744,2.431616,6,6,1119,1453,380,1073,9,104.523008,52.58578,0.087643,41.391111,167.756184,209.147295,0.185909,0.092909,0.600862,10673,60475,71148,0.150011,50445,0.709015,7411,1039,1033,31,22,13,0,23,0,0,0.836486,0.738472,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,13,6,0.5909090909090909,0.030009680542110357,0,1.4615384615384615,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
meshecho,9,600.0,46,23,23,0.565217,0.565217,0.993789,2.167099,2.056428,2.167099,2.287744,2.431616,13,13,1120,1486,403,1083,20,106.896896,52.997639,0.088329,42.331171,171.194001,213.525172,0.18846,0.094349,0.568015,10957,61759,72716,0.150682,51360,0.706309,6827,1032,1032,31,22,15,1,22,0,0,0.858212,0.728802,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,15,8,0.6818181818181818,0.030038759689922482,0,1.5333333333333334,1.2821855084106792e-05,0.008149971114241199,0.7087181868474277,0.999222533247899,0.9999999968351604,0.6563265306122449,0.4661224489795918
meshtastic-like,10,600.0,47,24,23,0.75,1.0,0.997338,0.392504,0.621924,0.392504,2.021197,1.720267,24,18,1124,647,616,31,31,46.542592,34.25327,0.057089,18.430866,76.336167,94.767033,0.082983,0.040755,0.599619,9536,22167,31703,0.300792,15331,0.483582,6465,2123,0,0,0,0,0,0,0,0,0.0,0.047913,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,7.145066152545003e-05,0.04894067431916811,0.8943228791462428,0.9998000878866948,0.9999999995514914,0.6089795918367347,0.39591836734693875
meshcore-like,10,600.0,47,24,23,0.291667,0.291667,0.954747,2.215808,2.143872,2.215808,2.143872,2.215808,7,7,1076,2315,1108,1207,7,166.53184,71.659541,0.119433,65.946609,264.315812,330.26242,0.304951,0.153769,0.480936,13121,100314,113435,0.11567,85321,0.752158,9845,0,1174,26,24,9,0,24,0,0,0.0,0.521382,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,9,0,0.375,0.022146507666098807,0,1.0,7.145066152545003e-05,0.04894067431916811,0.8943228791462428,0.9998000878866948,0.9999999995514914,0.6089795918367347,0.39591836734693875
etx-mesh,10,600.0,47,24,23,0.458333,0.458333,0.952085,2.235427,2.156951,2.235427,2.215808,2.323712,11,11,1073,1655,443,1212,12,119.05408,55.92519,0.093209,47.145416,189.51028,236.655696,0.218317,0.109828,0.486151,11267,69828,81095,0.138936,58317,0.71912,7647,979,1174,26,24,13,0,24,0,1,0.427456,0.732326,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,13,2,0.5416666666666666,0.022146507666098807,0,1.1538461538461537,7.145066152545003e-05,0.04894067431916811,0.8943228791462428,0.9998000878866948,0.9999999995514914,0.6089795918367347,0.39591836734693875
ett-mesh,10,600.0,47,24,23,0.458333,0.458333,0.952085,2.235427,2.156951,2.235427,2.215808,2.323712,11,11,1073,1655,443,1212,12,119.05408,55.92519,0.093209,47.145416,189.51028,236.655696,0.218317,0.109828,0.486151,11267,69828,81095,0.138936,58317,0.71912,7647,979,1174,26,24,13,0,24,0,1,0.900031,0.732326,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,13,2,0.5416666666666666,0.022146507666098807,0,1.1538461538461537,7.145066152545003e-05,0.04894067431916811,0.8943228791462428,0.9998000878866948,0.9999999995514914,0.6089795918367347,0.39591836734693875
minhop-mesh,10,600.0,47,24,23,0.375,0.416667,0.951198,2.263765,2.187034,2.263765,2.287744,2.431616,10,9,1072,1643,426,1217,13,118.190848,56.291965,0.09382,46.803576,188.375752,235.179327,0.217557,0.109335,0.476893,11553,68954,80507,0.143503,57430,0.713354,7844,999,1171,33,24,12,0,24,0,0,0.857177,0.740718,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,7,2.75,1,random,0.7,2,4,0,0.0,1,12,5,0.5,0.028181041844577284,0,1.4166666666666667,7.145066152545003e-05,0.04894067431916811,0.8943228791462428,0.9998000878866948,0.9999999995514914,0.6089795918367347,0.39591836734693875
