protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshtastic-like,1,600.0,5,5,0,0.8,1.0,0.0,0.823643,0.586978,0.823643,1.524163,1.695472,5,4,0,44,37,7,7,3.165184,2.798008,0.004663,1.253413,2.024547,3.27796,0.81949,0.791296,0.586978,406,430,836,0.485646,189,0.226077,229,79,0,0,0,0,0,0,0,0,0.0,0.159091,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
meshcore-like,1,600.0,5,5,0,0.0,0.2,0.0,0.0,0.215808,0.0,0.215808,0.0,1,0,0,104,3,101,1,7.481344,5.441408,0.009069,2.962612,4.660369,7.622982,0.0,0.0,0.215808,556,1420,1976,0.281377,1055,0.533907,337,0,94,6,5,3,0,5,0,0,0.0,0.971154,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,0,0.6,0.06382978723404255,0,1.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
calm-mesh,1,600.0,5,5,0,0.4,0.4,0.0,2.53952,2.35968,2.53952,2.424422,2.636634,2,2,0,114,6,108,5,8.200704,6.126321,0.010211,3.247479,5.100488,8.347967,4.173984,4.100352,2.35968,687,1479,2166,0.317175,1059,0.48892,332,0,95,8,5,3,0,5,0,0,0.793341,0.947368,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.6,0.08421052631578947,0,2.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
smart-calm,1,600.0,5,5,0,0.4,0.4,0.0,2.231616,2.087744,2.231616,2.397229,2.605843,2,2,0,112,5,107,4,8.056832,5.494162,0.009157,3.190505,4.968453,8.158958,4.079479,4.028416,2.087744,606,1522,2128,0.284774,1083,0.508929,287,0,95,8,5,3,0,5,0,0,0.818568,0.955357,2,25,-0.560154,1,3,2,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.6,0.08421052631578947,0,2.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
smart-calm-static,1,600.0,5,5,0,0.4,0.4,0.0,2.53952,2.35968,2.53952,2.424422,2.636634,2,2,0,114,6,108,5,8.200704,6.126321,0.010211,3.247479,5.100488,8.347967,4.173984,4.100352,2.35968,687,1479,2166,0.317175,1059,0.48892,332,0,95,8,5,3,0,5,0,0,0.793341,0.947368,0,0,0.0,1,0,5,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.6,0.08421052631578947,0,2.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
smart-calm-no-fallback,1,600.0,5,5,0,0.4,0.4,0.0,2.231616,2.087744,2.231616,2.397229,2.605843,2,2,0,112,5,107,4,8.056832,5.494162,0.009157,3.190505,4.968453,8.158958,4.079479,4.028416,2.087744,606,1522,2128,0.284774,1083,0.508929,287,0,95,8,5,3,0,5,0,0,0.818568,0.955357,2,25,-0.560154,1,3,2,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.6,0.08421052631578947,0,2.0,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
smart-calm-no-confidence,1,600.0,5,5,0,0.4,0.4,0.0,2.701776,2.143872,2.701776,2.503872,3.499147,2,2,0,112,8,104,3,8.056832,5.70299,0.009505,3.190505,4.990459,8.180964,4.090482,4.028416,2.143872,657,1471,2128,0.308741,1037,0.487312,376,15,95,6,5,3,0,5,5,0,0.738267,0.928571,5,25,-0.659767,2,3,1,1,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,1,0.6,0.06315789473684211,0,1.3333333333333333,0.0003431415033737544,0.20950996094377347,0.9634142653432736,0.9999255645787859,0.9999999996326001,0.5526315789473685,0.33157894736842103
meshtastic-like,2,600.0,10,10,0,0.7,1.0,0.0,1.3389,0.985557,1.3389,1.822054,2.136381,10,7,0,79,61,18,18,5.682944,5.20105,0.008668,2.250446,3.635871,5.886316,0.840902,0.811849,0.985557,841,660,1501,0.560293,277,0.184544,416,157,0,0,0,0,0,0,0,0,0.0,0.227848,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
meshcore-like,2,600.0,10,10,0,0.0,0.1,0.0,0.0,0.215808,0.0,0.215808,0.0,1,0,0,207,2,205,1,14.890752,9.625735,0.016043,5.896738,9.11535,15.012088,0.0,0.0,0.215808,1059,2874,3933,0.26926,2123,0.539792,663,0,190,14,10,2,0,10,0,0,0.0,0.990338,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,0,0.2,0.07368421052631578,0,1.0,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
calm-mesh,2,600.0,10,10,0,0.5,0.5,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,5,5,0,227,12,215,10,16.329472,11.212786,0.018688,6.466471,10.05916,16.525631,3.305126,3.265894,2.287744,1358,2955,4313,0.314862,2160,0.500812,576,0,187,18,10,6,0,10,0,0,0.890768,0.947137,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.6,0.0962566844919786,0,2.0,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
smart-calm,2,600.0,10,10,0,0.5,0.7,0.0,2.684288,2.400805,2.684288,3.121742,3.442306,7,5,0,240,20,220,13,17.26464,11.755711,0.019593,6.836797,10.648431,17.485228,3.497046,3.452928,2.400805,1349,3211,4560,0.295833,2376,0.521053,560,16,188,19,10,8,0,10,6,1,0.818501,0.916667,3,30,1.919186,2,4,6,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,8,8,0.8,0.10106382978723404,0,2.125,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
smart-calm-static,2,600.0,10,10,0,0.5,0.5,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,5,5,0,227,12,215,10,16.329472,11.212786,0.018688,6.466471,10.05916,16.525631,3.305126,3.265894,2.287744,1358,2955,4313,0.314862,2160,0.500812,576,0,187,18,10,6,0,10,0,0,0.890768,0.947137,0,0,0.0,1,0,10,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.6,0.0962566844919786,0,2.0,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
smart-calm-no-fallback,2,600.0,10,10,0,0.5,0.6,0.0,2.431616,2.221077,2.431616,2.287744,2.431616,6,5,0,233,13,220,11,16.761088,11.285455,0.018809,6.637391,10.328122,16.965513,3.393103,3.352218,2.221077,1238,3189,4427,0.279648,2430,0.548904,516,0,189,20,10,7,0,10,0,1,0.84105,0.944206,4,30,2.268572,1,5,5,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,7,7,0.7,0.10582010582010581,0,2.142857142857143,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
smart-calm-no-confidence,2,600.0,10,10,0,0.5,0.5,0.0,2.388454,2.25897,2.388454,2.287744,2.431616,5,5,0,225,10,215,9,16.1856,11.264644,0.018774,6.409498,9.978472,16.38797,3.277594,3.23712,2.25897,1296,2979,4275,0.303158,2207,0.516257,571,0,189,17,10,6,0,10,0,0,0.773037,0.955556,2,30,2.361999,1,4,6,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,5,0.6,0.08994708994708994,0,1.8333333333333333,0.0017760776453976245,0.21118653663547002,0.9857402066697052,0.9999683849778584,0.9999999999940125,0.5105263157894737,0.3
meshtastic-like,3,600.0,7,7,0,0.714286,1.0,0.0,1.611006,1.309388,1.611006,2.597608,2.903175,7,5,0,62,50,12,12,4.460032,4.050278,0.00675,1.766173,2.846102,4.612274,0.922455,0.892006,1.309388,591,587,1178,0.501698,267,0.226655,308,108,0,0,0,0,0,0,0,0,0.0,0.193548,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
meshcore-like,3,600.0,7,7,0,0.142857,0.142857,0.0,0.287744,0.215808,0.287744,0.215808,0.287744,1,1,0,146,2,144,1,10.502656,7.084516,0.011808,4.159052,6.489308,10.648359,10.648359,10.502656,0.215808,752,2022,2774,0.271089,1554,0.560202,460,0,132,11,7,2,0,7,0,0,0.0,0.986301,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,1,0.2857142857142857,0.08333333333333333,0,1.5,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
calm-mesh,3,600.0,7,7,0,0.428571,0.428571,0.0,2.575488,2.383659,2.575488,2.431616,2.647424,3,3,0,164,10,154,8,11.797504,8.716655,0.014528,4.671812,7.342649,12.014461,4.00482,3.932501,2.383659,1048,2068,3116,0.336329,1540,0.494223,493,0,133,13,7,4,0,7,0,0,0.864613,0.939024,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.5714285714285714,0.09774436090225563,0,2.5,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
smart-calm,3,600.0,7,7,0,0.571429,0.571429,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,0,165,11,154,8,11.86944,8.702776,0.014505,4.700298,7.3671,12.067399,3.01685,2.96736,2.287744,1033,2102,3135,0.329506,1553,0.495375,431,0,133,13,7,6,0,7,0,0,0.821532,0.933333,2,27,4.541784,1,3,4,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.8571428571428571,0.09774436090225563,0,2.0,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
smart-calm-static,3,600.0,7,7,0,0.428571,0.428571,0.0,2.575488,2.383659,2.575488,2.431616,2.647424,3,3,0,164,10,154,8,11.797504,8.716655,0.014528,4.671812,7.342649,12.014461,4.00482,3.932501,2.383659,1048,2068,3116,0.336329,1540,0.494223,493,0,133,13,7,4,0,7,0,0,0.864613,0.939024,0,0,0.0,1,0,7,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.5714285714285714,0.09774436090225563,0,2.5,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
smart-calm-no-fallback,3,600.0,7,7,0,0.571429,0.571429,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,0,165,11,154,8,11.86944,8.702776,0.014505,4.700298,7.3671,12.067399,3.01685,2.96736,2.287744,1033,2102,3135,0.329506,1553,0.495375,431,0,133,13,7,6,0,7,0,0,0.821532,0.933333,2,27,4.541784,1,3,4,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.8571428571428571,0.09774436090225563,0,2.0,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
smart-calm-no-confidence,3,600.0,7,7,0,0.428571,0.428571,0.0,2.312736,2.168864,2.312736,2.326767,2.470639,3,3,0,161,12,149,6,11.581696,8.191332,0.013652,4.586352,7.183717,11.770069,3.923356,3.860565,2.168864,874,2185,3059,0.285714,1662,0.543315,437,15,133,10,7,3,0,7,6,1,0.671276,0.925466,2,27,0.726115,1,6,1,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,3,0.42857142857142855,0.07518796992481203,0,2.0,0.00032679104148572967,0.14812435141199323,0.9827658482177911,0.9999895629177953,0.9999999998255856,0.5210526315789473,0.2894736842105263
meshtastic-like,4,600.0,5,5,0,0.8,1.0,0.0,0.957286,0.679505,0.957286,1.208271,1.362293,5,4,0,42,34,8,8,3.021312,2.558167,0.004264,1.19644,1.912072,3.108511,0.777128,0.755328,0.679505,375,423,798,0.469925,186,0.233083,202,77,0,0,0,0,0,0,0,0,0.0,0.190476,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
meshcore-like,4,600.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,101,0,101,0,7.265536,4.899003,0.008165,2.877152,4.484322,7.361474,0.0,0.0,0.0,547,1372,1919,0.285044,1049,0.546639,384,0,94,7,5,0,0,5,0,0,0.0,1.0,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.07446808510638298,0,0.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
calm-mesh,4,600.0,5,5,0,0.8,0.8,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,0,120,8,112,8,8.63232,6.428646,0.010714,3.418399,5.36456,8.782958,2.19574,2.15808,2.287744,831,1449,2280,0.364474,1048,0.459649,353,0,95,9,5,4,0,5,0,0,0.839997,0.933333,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.09473684210526316,0,2.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
smart-calm,4,600.0,5,5,0,0.2,0.2,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,1,1,0,105,2,103,2,7.55328,5.228089,0.008713,2.991099,4.643254,7.634353,7.634353,7.55328,2.287744,618,1377,1995,0.309774,1014,0.508271,378,0,95,6,5,1,0,5,0,0,0.856958,0.980952,4,25,-3.727614,1,3,2,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,1,1,0.2,0.06315789473684211,0,2.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
smart-calm-static,4,600.0,5,5,0,0.8,0.8,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,0,120,8,112,8,8.63232,6.428646,0.010714,3.418399,5.36456,8.782958,2.19574,2.15808,2.287744,831,1449,2280,0.364474,1048,0.459649,353,0,95,9,5,4,0,5,0,0,0.839997,0.933333,0,0,0.0,1,0,5,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.09473684210526316,0,2.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
smart-calm-no-fallback,4,600.0,5,5,0,0.2,0.2,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,1,1,0,105,2,103,2,7.55328,5.228089,0.008713,2.991099,4.643254,7.634353,7.634353,7.55328,2.287744,618,1377,1995,0.309774,1014,0.508271,378,0,95,6,5,1,0,5,0,0,0.856958,0.980952,4,25,-3.727614,1,3,2,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,1,1,0.2,0.06315789473684211,0,2.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
smart-calm-no-confidence,4,600.0,5,5,0,0.2,0.4,0.0,2.831616,2.487744,2.831616,2.667744,2.831616,2,1,0,110,4,106,4,7.91296,5.765648,0.009609,3.133532,4.90977,8.043302,8.043302,7.91296,2.487744,724,1366,2090,0.346411,970,0.464115,419,0,95,7,5,2,0,5,0,0,0.76933,0.963636,5,25,-3.849226,2,3,1,1,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,0.4,0.07368421052631578,0,2.0,0.003803442186804481,0.28445432300460766,0.9938268962422142,0.9999986895350128,0.9999999999999304,0.48947368421052634,0.28421052631578947
meshtastic-like,5,600.0,3,3,0,1.0,1.0,0.0,0.822656,0.702763,0.822656,1.041601,1.185473,3,3,0,23,18,5,5,1.654528,1.512118,0.00252,0.655193,1.056285,1.711478,0.570493,0.551509,0.702763,224,213,437,0.512586,114,0.26087,113,48,0,0,0,0,0,0,0,0,0.0,0.217391,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.00033699581630227326,0.09259970354831064,0.9383855659767284,0.9999719082599084,0.9999999996777399,0.5947368421052631,0.3473684210526316
meshcore-like,5,600.0,3,3,0,0.333333,0.333333,0.0,0.287744,0.215808,0.287744,0.215808,0.287744,1,1,0,63,1,62,1,4.531968,3.050635,0.005084,1.794659,2.780084,4.574743,4.574743,4.531968,0.215808,343,854,1197,0.28655,618,0.516291,211,0,57,4,3,1,0,3,0,0,0.0,0.984127,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,1,0,0.3333333333333333,0.07017543859649122,0,1.0,0.00033699581630227326,0.09259970354831064,0.9383855659767284,0.9999719082599084,0.9999999996777399,0.5947368421052631,0.3473684210526316
calm-mesh,5,600.0,3,3,0,0.666667,0.666667,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,2,0,70,4,66,4,5.03552,3.722376,0.006204,1.994066,3.129734,5.1238,2.5619,2.51776,2.287744,428,902,1330,0.321805,647,0.486466,185,0,57,5,3,2,0,3,0,0,0.891,0.942857,0,0,0.0,-1,0,0,0,sf7_15km_connected90_budget_matched_lowload,20,15000.0,0.5,unicast,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,0.6666666666666666,0.08771929824561403,0,2.0,0.00033699581630227326,0.09259970354831064,0.9383855659767284,0.9999719082599084,0.9999999996777399,0.5947368421052631,0.3473684210526316
