protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
smart-calm,10,1200.0,208,105,103,0.92381,0.952381,0.971468,3.831445,3.517152,3.831445,15.996784,18.493568,100,97,4903,5245,4418,827,103,1294.38208,212.729375,0.177274,512.575304,1647.389825,2159.965129,0.431993,0.258876,0.500827,19144,237861,257005,0.074489,117299,0.456407,2967,1554,710,14,16,13,89,16,75,8,0.948176,0.157674,1,143,153.686427,0,105,0,0
smart-calm-static,10,1200.0,208,105,103,0.914286,0.942857,0.986527,4.899548,4.14275,4.899548,15.246784,15.493568,99,96,4979,5872,4880,992,102,1449.115648,229.579884,0.191317,573.849797,1833.095923,2406.94572,0.474275,0.28554,0.578485,19564,268164,287728,0.067995,130169,0.452403,3135,1655,875,15,22,14,76,29,450,14,0.945635,0.168937,0,0,0.0,1,0,105,0
smart-calm-no-fallback,10,1200.0,208,105,103,0.847619,0.857143,0.977412,4.092609,3.472502,4.092609,15.246784,24.493568,90,89,4933,5161,4324,837,91,1273.652224,210.913329,0.175761,504.366281,1624.381025,2128.747306,0.423884,0.253615,0.527636,18142,234747,252889,0.071739,116807,0.46189,2981,1517,733,13,16,12,79,26,0,9,0.948844,0.162178,3,143,128.332914,0,104,0,1
smart-calm-no-confidence,10,1200.0,208,105,103,0.92381,0.952381,0.971468,3.831445,3.517152,3.831445,15.996784,18.493568,100,97,4903,5245,4418,827,103,1294.38208,212.729375,0.177274,512.575304,1647.389825,2159.965129,0.431993,0.258876,0.500827,19144,237861,257005,0.074489,117299,0.456407,2967,1554,710,14,16,13,89,16,75,8,0.948176,0.157674,1,143,146.021608,0,105,0,0
meshtastic-like,11,1200.0,247,122,125,0.647541,0.901639,0.906122,0.794616,1.198736,0.794616,4.851824,2.464335,110,79,5550,8844,8704,140,140,2182.557696,380.443803,0.317037,864.292848,2928.20744,3792.500288,0.673743,0.387735,1.069892,22542,410814,433356,0.052017,243999,0.563045,7368,4354,0,0,0,0,0,0,0,0,0.0,0.01583,0,0,0.0,-1,0,0,0
meshcore-like,11,1200.0,247,122,125,0.606557,0.663934,0.91249,0.797187,0.551903,0.797187,2.493568,2.740352,81,74,5589,6493,5760,733,81,1602.368512,235.590022,0.196325,634.537931,2005.338979,2639.87691,0.466162,0.282954,0.655837,17820,300337,318157,0.05601,142898,0.449143,3679,0,639,13,15,12,85,37,0,0,0.0,0.112891,0,0,0.0,-1,0,0,0
calm-mesh,11,1200.0,247,122,125,0.639344,0.704918,0.930286,0.807258,0.609317,0.807258,2.493568,2.740352,86,78,5698,6003,5067,936,86,1481.444352,232.886735,0.194072,586.651963,1877.335228,2463.987191,0.426591,0.256483,0.663553,18383,275764,294147,0.062496,136011,0.462391,3302,1878,834,16,18,13,88,34,81,10,0.945637,0.155922,0,0,0.0,-1,0,0,0
smart-calm,11,1200.0,247,122,125,0.844262,0.877049,0.950204,6.51604,4.866403,6.51604,15.246784,30.493568,107,103,5820,6201,5203,998,117,1530.307584,258.759131,0.215633,606.001803,1963.842612,2569.844415,0.433875,0.258367,0.760108,21466,282383,303849,0.070647,143629,0.472699,3293,1825,866,15,18,13,83,39,73,10,0.952489,0.160942,3,158,142.475113,0,121,1,0
smart-calm-static,11,1200.0,247,122,125,0.885246,0.918033,0.904,9.059969,7.333151,9.059969,30.246784,30.493568,112,108,5537,6932,5903,1029,135,1710.706688,293.429256,0.244524,677.439848,2202.813705,2880.253553,0.510231,0.303048,0.88938,22540,317128,339668,0.066359,163830,0.482324,4096,2170,880,14,19,11,78,44,1049,11,0.944404,0.148442,0,0,0.0,1,0,122,0
smart-calm-no-fallback,11,1200.0,247,122,125,0.745902,0.762295,0.952163,4.343179,2.27913,4.343179,15.246784,30.493568,93,91,5832,6040,5147,893,104,1490.57536,233.528512,0.194607,590.267843,1882.284259,2472.552101,0.417449,0.251659,0.663032,19617,276343,295960,0.066283,134464,0.454332,2859,1704,774,15,16,13,85,37,0,8,0.952638,0.147848,11,158,103.227726,0,118,4,0
smart-calm-no-confidence,11,1200.0,247,122,125,0.844262,0.877049,0.950204,6.51604,4.866403,6.51604,15.246784,30.493568,107,103,5820,6201,5203,998,117,1530.307584,258.759131,0.215633,606.001803,1963.842612,2569.844415,0.433875,0.258367,0.760108,21466,282383,303849,0.070647,143629,0.472699,3293,1825,866,15,18,13,83,39,73,10,0.952489,0.160942,3,158,135.247212,0,121,1,0
meshtastic-like,12,1200.0,213,106,107,0.575472,0.849057,0.94259,0.923867,1.40393,0.923867,6.916091,2.469601,90,61,4942,7596,7477,119,119,1874.571264,339.901977,0.283252,742.330221,2534.591711,3276.921931,0.654991,0.374689,1.021967,19900,352304,372204,0.053465,213093,0.572517,6881,3883,0,0,0,0,0,0,0,0,0.0,0.015666,0,0,0.0,-1,0,0,0
meshcore-like,12,1200.0,213,106,107,0.216981,0.235849,0.959947,0.981999,0.696141,0.981999,2.493568,2.740352,25,23,5033,5597,5169,428,25,1381.250048,166.696517,0.138914,546.975019,1693.919105,2240.894124,0.443215,0.27319,0.418452,11047,263206,274253,0.04028,119498,0.435722,2942,0,396,7,11,5,27,79,0,0,0.0,0.07647,0,0,0.0,-1,0,0,0
calm-mesh,12,1200.0,213,106,107,0.509434,0.566038,0.954225,0.950972,0.718755,0.950972,2.493568,2.740352,60,54,5003,5297,4392,905,60,1307.214848,212.797581,0.177331,517.65708,1676.983353,2194.640433,0.433981,0.258496,0.568468,15628,243925,259553,0.060211,125168,0.482244,3346,1762,831,14,19,12,60,46,85,11,0.947333,0.170851,0,0,0.0,-1,0,0,0
smart-calm,12,1200.0,213,106,107,0.839623,0.95283,0.962045,5.48331,4.242346,5.48331,15.493568,24.690995,101,89,5044,5624,4769,855,125,1387.913216,258.488512,0.215407,549.613634,1822.006738,2371.620372,0.462034,0.27039,0.705588,21282,254294,275576,0.077227,138074,0.501038,3538,1926,719,11,21,10,85,21,347,16,0.929191,0.152027,1,146,125.187026,0,106,0,0
smart-calm-static,12,1200.0,213,106,107,0.839623,0.90566,0.96071,7.701072,6.953661,7.701072,15.246784,15.493568,96,89,5037,6668,5676,992,104,1645.555712,250.621689,0.208851,651.640062,2089.791257,2741.431319,0.534809,0.321021,0.62506,19407,307325,326732,0.059397,153068,0.468482,3252,1951,874,14,21,11,56,50,1324,13,0.946589,0.14877,0,0,0.0,1,0,106,0
smart-calm-no-fallback,12,1200.0,213,106,107,0.688679,0.726415,0.955178,5.877281,4.571603,5.877281,18.398778,21.607564,77,73,5008,5297,4355,942,83,1307.214848,222.683803,0.18557,517.65708,1687.27566,2204.93274,0.433956,0.257275,0.657692,17770,241783,259553,0.068464,125930,0.48518,3246,1684,847,12,23,10,70,36,0,17,0.948459,0.177837,9,146,70.822784,1,66,32,8
smart-calm-no-confidence,12,1200.0,213,106,107,0.839623,0.95283,0.962045,5.48331,4.242346,5.48331,15.493568,24.690995,101,89,5044,5624,4769,855,125,1387.913216,258.488512,0.215407,549.613634,1822.006738,2371.620372,0.462034,0.27039,0.705588,21282,254294,275576,0.077227,138074,0.501038,3538,1926,719,11,21,10,85,21,347,16,0.929191,0.152027,1,146,118.154698,0,106,0,0
meshtastic-like,13,1200.0,210,99,111,0.686869,0.929293,0.876448,0.801026,1.096847,0.801026,4.955474,2.179506,92,68,4767,7767,7651,116,116,1916.771328,325.526755,0.271272,759.041446,2549.036171,3308.077617,0.684194,0.396437,0.804358,19718,360865,380583,0.05181,208792,0.548611,6378,3581,0,0,0,0,0,0,0,0,0.0,0.014935,0,0,0.0,-1,0,0,0
meshcore-like,13,1200.0,210,99,111,0.323232,0.353535,0.903291,0.633992,0.503559,0.633992,2.493568,1.504621,35,32,4913,5657,5045,612,35,1396.057088,202.403452,0.16867,552.838607,1762.274451,2315.113057,0.468173,0.282317,0.642118,12873,264320,277193,0.046441,131059,0.472808,3753,0,570,7,13,6,42,57,0,0,0.0,0.108185,0,0,0.0,-1,0,0,0
calm-mesh,13,1200.0,210,99,111,0.454545,0.525253,0.892811,0.687798,0.607146,0.687798,2.493568,2.690995,52,45,4856,5310,4390,920,52,1310.42304,211.324371,0.176104,518.927524,1677.729902,2196.657426,0.448206,0.267379,0.673785,14021,246169,260190,0.053888,126570,0.486452,2944,1454,854,14,19,9,56,43,85,11,0.943656,0.173258,0,0,0.0,-1,0,0,0
smart-calm,13,1200.0,210,99,111,0.89899,0.949495,0.89373,5.45068,4.921044,5.45068,15.246784,15.493568,94,89,4861,5403,4439,964,113,1333.373952,248.013263,0.206678,528.016085,1728.01709,2256.033175,0.455764,0.269368,0.83114,20161,244586,264747,0.076152,127954,0.483307,3467,1619,835,16,18,12,76,23,73,10,0.93197,0.178419,1,137,143.584139,0,99,0,0
smart-calm-static,13,1200.0,210,99,111,0.828283,0.89899,0.889134,8.162574,7.175383,8.162574,15.246784,16.850953,89,82,4836,6328,5420,908,96,1561.649152,265.611977,0.221343,618.413064,2007.830271,2626.243335,0.534006,0.317537,0.97833,18713,291359,310072,0.06035,150891,0.486632,3771,1929,798,14,19,9,53,46,1102,11,0.943979,0.143489,0,0,0.0,1,0,99,0
smart-calm-no-fallback,13,1200.0,210,99,111,0.89899,0.909091,0.897224,5.133006,3.99718,5.133006,15.246784,24.690995,90,89,4880,5306,4354,952,105,1309.435904,227.685922,0.189738,518.536618,1674.391403,2192.928021,0.441322,0.263521,0.695955,19173,240821,259994,0.073744,120727,0.464345,2664,1445,831,16,17,13,78,21,0,9,0.93435,0.17942,3,136,141.828427,0,98,1,0
smart-calm-no-confidence,13,1200.0,210,99,111,0.89899,0.949495,0.89373,5.45068,4.921044,5.45068,15.246784,15.493568,94,89,4861,5403,4439,964,113,1333.373952,248.013263,0.206678,528.016085,1728.01709,2256.033175,0.455764,0.269368,0.83114,20161,244586,264747,0.076152,127954,0.483307,3467,1619,835,16,18,12,76,23,73,10,0.93197,0.178419,1,137,136.828246,0,99,0,0
meshtastic-like,14,1200.0,188,81,107,0.802469,0.975309,0.929239,0.980213,0.980873,0.980213,4.584051,3.609831,79,65,4872,7355,7252,103,103,1815.09632,287.912935,0.239927,718.778143,2397.864244,3116.642387,0.631283,0.367652,0.924683,17895,342500,360395,0.049654,194687,0.540204,5131,2988,0,0,0,0,0,0,0,0,0.0,0.014004,0,0,0.0,-1,0,0,0
meshcore-like,14,1200.0,188,81,107,0.395062,0.407407,0.938966,0.985052,0.723375,0.985052,2.493568,2.740352,33,32,4923,5662,5044,618,33,1397.291008,187.432974,0.156194,553.327239,1750.220624,2303.547863,0.464894,0.281996,0.584654,12106,265332,277438,0.043635,128173,0.461988,2969,0,575,10,12,7,31,50,0,0,0.0,0.109149,0,0,0.0,-1,0,0,0
calm-mesh,14,1200.0,188,81,107,0.641975,0.703704,0.917604,1.012057,0.828983,1.012057,2.493568,2.740352,57,52,4811,5159,4273,886,57,1273.158656,196.144061,0.163453,504.170828,1615.154018,2119.324846,0.435806,0.261805,0.530391,14427,238364,252791,0.057071,118422,0.468458,2752,1423,815,14,17,12,50,31,43,9,0.950262,0.171739,0,0,0.0,-1,0,0,0
smart-calm,14,1200.0,188,81,107,0.901235,0.950617,0.933244,5.489018,4.789631,5.489018,15.246784,15.493568,77,73,4893,5439,4556,883,86,1342.258176,211.247388,0.176039,531.534238,1707.742839,2239.277077,0.450922,0.27029,0.602232,16884,249627,266511,0.063352,124285,0.466341,2837,1548,783,14,16,12,51,30,205,8,0.956963,0.162346,7,121,121.806901,0,58,23,0
smart-calm-static,14,1200.0,188,81,107,0.938272,0.962963,0.933626,7.334536,6.25171,7.334536,15.246784,15.543299,78,76,4895,6146,5290,856,82,1516.734464,225.996906,0.188331,600.626848,1919.695578,2520.322425,0.507005,0.305117,0.636731,17209,283945,301154,0.057144,139870,0.464447,3047,1647,760,14,16,12,45,36,954,8,0.945,0.139278,0,0,0.0,1,0,81,0
smart-calm-no-fallback,14,1200.0,188,81,107,0.666667,0.679012,0.93477,2.632728,1.528868,2.632728,6.599533,15.493568,55,54,4901,5250,4395,855,57,1295.616,194.370589,0.161975,513.063936,1629.019693,2142.083629,0.432307,0.261476,0.5422,14378,242872,257250,0.055891,117198,0.45558,2714,1351,784,14,16,11,45,36,0,8,0.935326,0.162857,6,121,55.89127,1,7,46,28
smart-calm-no-confidence,14,1200.0,188,81,107,0.901235,0.950617,0.933244,5.489018,4.789631,5.489018,15.246784,15.493568,77,73,4893,5439,4556,883,86,1342.258176,211.247388,0.176039,531.534238,1707.742839,2239.277077,0.450922,0.27029,0.602232,16884,249627,266511,0.063352,124285,0.466341,2837,1548,783,14,16,12,51,30,205,8,0.956963,0.162346,7,121,116.841065,0,58,23,0
meshtastic-like,15,1200.0,215,102,113,0.715686,0.931373,0.905003,0.598945,0.852621,0.598945,4.191925,1.036199,95,73,5011,8099,7984,115,115,1998.703616,309.193923,0.257662,791.486632,2621.703045,3413.189677,0.671359,0.393136,0.773216,19667,377184,396851,0.049558,210369,0.530096,5893,3367,0,0,0,0,0,0,0,0,0.0,0.014199,0,0,0.0,-1,0,0,0
meshcore-like,15,1200.0,215,102,113,0.313725,0.362745,0.942568,0.844628,0.611127,0.844628,2.493568,2.740352,37,32,5219,5991,5365,626,37,1478.482944,198.612356,0.16551,585.479246,1824.372207,2409.851453,0.458932,0.281562,0.522545,12934,280625,293559,0.044059,130496,0.444531,3456,0,580,9,12,7,39,63,0,0,0.0,0.10449,0,0,0.0,-1,0,0,0
calm-mesh,15,1200.0,215,102,113,0.441176,0.519608,0.933177,0.891853,0.679533,0.891853,2.493568,2.740352,53,45,5167,5415,4620,795,62,1336.33536,199.764282,0.16647,529.188803,1668.846811,2198.035613,0.421726,0.256396,0.528789,14764,250571,265335,0.055643,119335,0.449752,3058,1510,718,15,15,10,55,47,6,8,0.916096,0.146814,0,0,0.0,-1,0,0,0
smart-calm,15,1200.0,215,102,113,0.823529,0.872549,0.939679,9.218289,8.408436,9.218289,15.246784,15.493568,89,84,5203,6470,5625,845,97,1596.69248,263.268548,0.21939,632.290222,2042.574146,2674.864368,0.505932,0.302003,0.861469,19472,297558,317030,0.06142,151862,0.479015,4329,2026,735,13,16,8,51,51,1008,9,0.927152,0.130603,12,141,115.548123,1,16,86,0
smart-calm-static,15,1200.0,215,102,113,0.833333,0.901961,0.938776,9.610529,8.911814,9.610529,15.246784,15.493568,92,85,5198,6894,6150,744,98,1701.328896,256.048554,0.213374,673.726243,2141.437332,2815.163575,0.532872,0.322038,0.771907,18742,319064,337806,0.055482,155969,0.461712,3576,1997,633,13,13,9,46,56,1548,5,0.941605,0.10792,0,0,0.0,1,0,102,0
smart-calm-no-fallback,15,1200.0,215,102,113,0.598039,0.617647,0.947806,6.12509,5.014964,6.12509,15.46889,15.987136,63,61,5248,5536,4671,865,79,1366.196224,231.742484,0.193119,541.013705,1747.662227,2288.675931,0.431094,0.257336,0.747429,17311,253953,271264,0.063816,129650,0.477948,3593,1744,771,15,18,9,54,48,0,11,0.920079,0.15625,21,141,45.695727,0,37,59,6
smart-calm-no-confidence,15,1200.0,215,102,113,0.823529,0.872549,0.939679,9.218289,8.408436,9.218289,15.246784,15.493568,89,84,5203,6470,5625,845,97,1596.69248,263.268548,0.21939,632.290222,2042.574146,2674.864368,0.505932,0.302003,0.861469,19472,297558,317030,0.06142,151862,0.479015,4329,2026,735,13,16,8,51,51,1008,9,0.927152,0.130603,12,141,110.783409,1,16,86,0
meshtastic-like,16,1200.0,199,98,101,0.693878,0.908163,0.945444,0.729033,1.099952,0.729033,4.416187,2.315056,89,68,4679,7642,7535,107,107,1885.923328,293.570445,0.244642,746.825638,2481.125399,3227.951037,0.679998,0.397287,0.784764,17579,356879,374458,0.046945,201237,0.537409,4680,2884,0,0,0,0,0,0,0,0,0.0,0.014002,0,0,0.0,-1,0,0,0
meshcore-like,16,1200.0,199,98,101,0.316327,0.316327,0.940998,0.855953,0.609169,0.855953,2.493568,2.740352,31,31,4657,5353,4785,568,31,1321.034752,171.315044,0.142763,523.129762,1628.516402,2151.646164,0.458969,0.281791,0.519068,11314,250983,262297,0.043134,116274,0.443291,2665,0,529,8,12,7,32,66,0,0,0.0,0.106109,0,0,0.0,-1,0,0,0
calm-mesh,16,1200.0,199,98,101,0.418367,0.489796,0.899576,1.072287,1.104113,1.072287,3.481123,2.740352,48,41,4452,5178,4267,911,50,1277.847552,195.429254,0.162858,506.027631,1627.820183,2133.847813,0.474927,0.284409,0.585464,12992,240730,253722,0.051206,122345,0.482201,2843,1404,846,15,22,9,39,59,300,14,0.939355,0.175937,0,0,0.0,-1,0,0,0
smart-calm,16,1200.0,199,98,101,0.816327,0.867347,0.917963,8.083048,7.120335,8.083048,15.813638,30.493568,85,80,4543,6484,5512,972,92,1600.147456,241.411884,0.201177,633.658393,2022.249566,2655.907959,0.574499,0.346128,0.622467,17367,300349,317716,0.054662,148566,0.467606,2757,1475,865,15,22,8,46,52,1416,14,0.938812,0.149907,8,137,109.441032,1,9,89,0
smart-calm-static,16,1200.0,199,98,101,0.846939,0.918367,0.889473,9.463084,9.02082,9.463084,16.440831,29.140856,90,83,4402,6550,5585,965,96,1616.4352,245.625171,0.204688,640.108339,2049.553119,2689.661458,0.599702,0.360409,0.670726,17880,303070,320950,0.05571,151359,0.471597,3202,1631,852,17,21,9,41,57,1652,13,0.944721,0.147328,0,0,0.0,1,0,98,0
smart-calm-no-fallback,16,1200.0,199,98,101,0.642857,0.642857,0.91372,3.67168,2.97802,3.67168,15.246784,15.493568,63,63,4522,4991,4056,935,65,1231.698944,187.049386,0.155874,487.752782,1556.042456,2043.795238,0.445757,0.268637,0.528043,14705,229854,244559,0.060129,112736,0.460977,2380,1203,855,15,21,11,52,46,0,13,0.947219,0.187337,15,138,51.449326,2,24,70,4
smart-calm-no-confidence,16,1200.0,199,98,101,0.816327,0.867347,0.917963,8.083048,7.120335,8.083048,15.813638,30.493568,85,80,4543,6484,5512,972,92,1600.147456,241.411884,0.201177,633.658393,2022.249566,2655.907959,0.574499,0.346128,0.622467,17367,300349,317716,0.054662,148566,0.467606,2757,1475,865,15,22,8,46,52,1416,14,0.938812,0.149907,8,137,104.961512,1,9,89,0
meshtastic-like,17,1200.0,206,100,106,0.73,0.87,0.915479,0.803295,0.785915,0.803295,3.85041,2.306769,87,73,4755,7493,7382,111,111,1849.152512,298.811938,0.24901,732.264395,2452.496513,3184.760908,0.659644,0.383006,0.857342,18945,348212,367157,0.051599,199793,0.544162,5575,3358,0,0,0,0,0,0,0,0,0.0,0.014814,0,0,0.0,-1,0,0,0
meshcore-like,17,1200.0,206,100,106,0.57,0.6,0.922025,0.730072,0.546355,0.730072,2.493568,2.740352,60,57,4789,5673,4963,710,60,1400.005632,204.732876,0.170611,554.40223,1750.908456,2305.310686,0.475714,0.288899,0.526449,15319,262658,277977,0.055109,124993,0.449652,3569,0,638,12,14,11,62,38,0,0,0.0,0.125154,0,0,0.0,-1,0,0,0
calm-mesh,17,1200.0,206,100,106,0.61,0.65,0.952253,0.788228,0.557877,0.788228,2.493568,2.740352,65,61,4946,5112,4347,765,65,1261.559808,182.859116,0.152383,499.577684,1569.488722,2069.066406,0.413235,0.251959,0.458843,15174,235314,250488,0.060578,109452,0.436955,2583,1337,686,14,14,11,62,38,0,6,0.940089,0.149648,0,0,0.0,-1,0,0,0
smart-calm,17,1200.0,206,100,106,0.9,0.94,0.962264,4.775452,3.944184,4.775452,15.246784,15.493568,94,90,4998,5586,4680,906,106,1378.535424,197.339556,0.16445,545.900028,1703.716509,2249.616537,0.442142,0.270939,0.433874,18428,255286,273714,0.067326,115192,0.420848,1979,1285,784,16,16,14,66,34,221,9,0.926561,0.162191,8,140,138.717627,1,72,27,1
smart-calm-static,17,1200.0,206,100,106,0.86,0.93,0.93377,5.885599,4.987087,5.885599,15.246784,15.493568,93,86,4850,5881,4920,961,100,1451.336704,227.170073,0.189308,574.729335,1828.658572,2403.387906,0.48691,0.294031,0.612489,18588,269581,288169,0.064504,130409,0.452543,2962,1549,847,14,20,13,66,34,609,14,0.940746,0.163408,0,0,0.0,1,0,100,0
smart-calm-no-fallback,17,1200.0,206,100,106,0.77,0.78,0.962264,2.258327,1.393011,2.258327,4.74655,15.538224,78,77,4998,5375,4487,888,88,1326.464,180.596076,0.150497,525.279744,1629.262951,2154.542695,0.42454,0.261372,0.325664,16740,246635,263375,0.06356,109299,0.414994,1784,1163,784,16,16,14,66,34,0,9,0.919451,0.165209,9,140,92.649085,1,61,14,25
smart-calm-no-confidence,17,1200.0,206,100,106,0.9,0.94,0.962264,4.775452,3.944184,4.775452,15.246784,15.493568,94,90,4998,5586,4680,906,106,1378.535424,197.339556,0.16445,545.900028,1703.716509,2249.616537,0.442142,0.270939,0.433874,18428,255286,273714,0.067326,115192,0.420848,1979,1285,784,16,16,14,66,34,221,9,0.926452,0.162191,8,140,132.702813,1,68,31,1
meshtastic-like,18,1200.0,194,101,93,0.792079,0.910891,0.906956,0.596677,0.612828,0.596677,2.7868,1.791362,92,80,4133,7236,7136,100,100,1785.729024,280.404326,0.23367,707.148694,2362.315102,3069.463796,0.72857,0.423862,0.765488,17759,336805,354564,0.050087,192128,0.541871,4972,3196,0,0,0,0,0,0,0,0,0.0,0.01382,0,0,0.0,-1,0,0,0
meshcore-like,18,1200.0,194,101,93,0.554455,0.574257,0.946456,0.934901,0.672898,0.934901,2.493568,2.740352,58,56,4313,5136,4427,709,58,1267.482624,176.019518,0.146683,501.923119,1564.0364,2065.959519,0.472868,0.290108,0.585703,13723,237941,251664,0.054529,108648,0.431718,2501,0,637,14,14,11,57,44,0,0,0.0,0.138045,0,0,0.0,-1,0,0,0
calm-mesh,18,1200.0,194,101,93,0.811881,0.841584,0.947334,0.953346,0.690334,0.953346,2.493568,2.740352,85,82,4317,4784,3898,886,85,1180.614656,182.485463,0.152071,467.523404,1483.065219,1950.588623,0.443416,0.268383,0.52278,16085,218331,234416,0.068617,103839,0.442969,2119,1279,785,16,18,15,79,22,77,10,0.944927,0.185201,0,0,0.0,-1,0,0,0
smart-calm,18,1200.0,194,101,93,0.910891,0.940594,0.928242,5.098292,4.548201,5.098292,15.246784,15.493568,95,92,4230,4507,3807,700,100,1112.255488,182.048226,0.151707,440.453173,1393.370323,1833.823497,0.4243,0.257347,0.585543,16941,203902,220843,0.076711,95599,0.432882,2134,1237,588,12,12,10,73,28,18,4,0.948881,0.155314,1,141,143.819519,0,101,0,0
smart-calm-static,18,1200.0,194,101,93,0.940594,0.960396,0.945578,4.207974,3.420687,4.207974,18.246784,30.493568,97,95,4309,5027,4122,905,103,1240.583168,198.734735,0.165612,491.270935,1561.134087,2052.405021,0.466032,0.281695,0.58513,17754,228569,246323,0.072076,109202,0.443328,2097,1308,786,16,18,15,79,22,258,10,0.942135,0.180028,0,0,0.0,1,0,101,0
smart-calm-no-fallback,18,1200.0,194,101,93,0.762376,0.782178,0.928242,2.878433,2.191526,2.878433,15.246784,18.493568,79,77,4230,4474,3790,684,84,1104.111616,169.842861,0.141536,437.2282,1374.438183,1811.666383,0.420633,0.256353,0.485408,15328,203898,219226,0.069919,94310,0.430195,1881,1177,588,12,12,10,73,28,0,4,0.948943,0.152883,2,141,94.383337,1,101,0,0
smart-calm-no-confidence,18,1200.0,194,101,93,0.910891,0.940594,0.928242,5.098292,4.548201,5.098292,15.246784,15.493568,95,92,4230,4507,3807,700,100,1112.255488,182.048226,0.151707,440.453173,1393.370323,1833.823497,0.4243,0.257347,0.585543,16941,203902,220843,0.076711,95599,0.432882,2134,1237,588,12,12,10,73,28,18,4,0.948881,0.155314,1,141,137.397893,0,101,0,0
meshtastic-like,19,1200.0,213,118,95,0.737288,0.881356,0.899678,0.733557,0.704982,0.733557,3.352822,1.972187,104,87,4188,7811,7687,124,124,1927.629824,298.633363,0.248861,763.34141,2534.91885,3298.26026,0.771523,0.450908,0.735518,19280,363459,382739,0.050374,203417,0.531477,5267,3131,0,0,0,0,0,0,0,0,0.0,0.015875,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,213,118,95,0.542373,0.550847,0.957895,0.917892,0.63041,0.917892,2.493568,2.740352,65,64,4459,5325,4601,724,74,1314.1248,192.915249,0.160763,520.393421,1646.123209,2166.51663,0.479,0.290543,0.520438,15205,245573,260778,0.058306,116572,0.447016,2900,0,637,13,13,10,63,55,0,0,0.0,0.135962,0,0,0.0,-1,0,0,0
calm-mesh,19,1200.0,213,118,95,0.542373,0.559322,0.972073,0.917892,0.624597,0.917892,2.493568,2.740352,66,64,4525,4766,4040,726,75,1176.172544,182.525454,0.152105,465.764327,1481.253371,1947.017698,0.424279,0.256303,0.486215,15016,218518,233534,0.064299,105331,0.451031,2445,1286,637,14,13,10,63,55,0,5,0.924244,0.152329,0,0,0.0,-1,0,0,0
smart-calm,19,1200.0,213,118,95,0.90678,0.940678,0.937272,2.853833,2.040956,2.853833,15.246784,15.493568,111,107,4363,4986,4036,950,135,1230.465024,231.176618,0.192647,487.26415,1588.194382,2075.458531,0.464308,0.275272,0.692102,20510,223608,244118,0.084017,113959,0.466819,2609,1400,799,16,17,14,99,19,53,10,0.934961,0.190533,3,156,162.672561,0,117,0,1
smart-calm-static,19,1200.0,213,118,95,0.855932,0.881356,0.948872,6.735654,5.767248,6.735654,15.246784,15.493568,104,101,4417,6063,5187,876,126,1496.251392,254.195988,0.21183,592.515551,1914.578783,2507.094334,0.554912,0.331176,0.739793,20483,276359,296842,0.069003,139552,0.470122,3310,1757,734,16,15,11,66,52,1242,8,0.913638,0.144483,0,0,0.0,1,0,118,0
smart-calm-no-fallback,19,1200.0,213,118,95,0.923729,0.940678,0.944146,3.240313,2.405647,3.240313,15.246784,15.493568,111,109,4395,4975,4004,971,133,1227.7504,231.565661,0.192971,486.189158,1584.201604,2070.390762,0.459678,0.272591,0.718991,20751,222828,243579,0.085192,113293,0.465118,2624,1350,822,16,17,15,100,18,0,10,0.935777,0.195176,3,156,167.796662,0,117,0,1
smart-calm-no-confidence,19,1200.0,213,118,95,0.90678,0.940678,0.937272,2.853833,2.040956,2.853833,15.246784,15.493568,111,107,4363,4986,4036,950,135,1230.465024,231.176618,0.192647,487.26415,1588.194382,2075.458531,0.464308,0.275272,0.692102,20510,223608,244118,0.084017,113959,0.466819,2609,1400,799,16,17,14,99,19,53,10,0.934961,0.190533,3,156,154.166349,0,117,0,1
meshtastic-like,20,1200.0,194,95,99,0.8,0.968421,0.917749,0.671976,0.655764,0.671976,2.763619,2.110588,92,76,4452,7520,7413,107,107,1855.81568,282.635952,0.23553,734.903009,2451.775129,3186.678138,0.703772,0.409853,0.676482,18237,350243,368480,0.049493,198665,0.539147,5110,3275,0,0,0,0,0,0,0,0,0.0,0.014229,0,0,0.0,-1,0,0,0
