protocol,metric,n,mean,sd,ci95_low,ci95_high
calm-mesh,control_overhead_ratio,20,0.22949035,0.026866146,0.216916751,0.242063949
calm-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
calm-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
smart-calm,unicast_pdr,20,0.93225845,0.043785905,0.911766251,0.952750649
smart-calm,destination_unicast_pdr,20,0.9563045,0.030980826,0.941805194,0.970803806
smart-calm,broadcast_coverage,20,0.96444935,0.025515619,0.95250781,0.97639089
smart-calm,avg_delay_s,20,8.38214655,3.673331372,6.662994306,10.101298794
smart-calm,mean_delivery_delay_s,20,0.57463865,0.127288602,0.515066435,0.634210865
smart-calm,unicast_delivery_delay_s,20,7.19760515,3.632110517,5.497744638,8.897465662
smart-calm,unicast_ack_delay_s,20,8.38214655,3.673331372,6.662994306,10.101298794
smart-calm,p95_unicast_delivery_delay_s,20,30.7480029,10.333077286,25.912029446,35.583976354
smart-calm,p95_unicast_ack_delay_s,20,32.658729,8.082922898,28.875848114,36.441609886
smart-calm,tx_count,20,3579.9,426.822766127,3380.143092229,3779.656907771
smart-calm,data_tx,20,2880.05,418.64298004,2684.121305962,3075.978694038
smart-calm,control_tx,20,699.85,92.82766999,656.405812425,743.294187575
smart-calm,ack_tx,20,62.4,8.350228487,58.492017685,66.307982315
smart-calm,total_airtime_s,20,883.4620416,105.333029516,834.165232873,932.758850327
smart-calm,channel_busy_time_s,20,134.362333,14.243798696,127.696106622,141.028559378
smart-calm,channel_busy_ratio,20,0.1119686,0.011869881,0.106413388,0.117523812
smart-calm,tx_energy_j,20,349.8509685,41.711879577,330.329432296,369.372504704
smart-calm,rx_energy_j,20,1113.32730645,133.011293366,1051.07682037,1175.57779253
smart-calm,total_energy_j,20,1463.17827505,174.621279442,1381.453939844,1544.902610256
smart-calm,energy_per_delivery_j,20,0.5011607,0.046126185,0.479573229,0.522748171
smart-calm,airtime_per_delivery_s,20,0.3026615,0.028534131,0.289307269,0.316015731
smart-calm,rx_attempts,20,175412.65,20912.112287972,165625.592661148,185199.707338852
smart-calm,packet_reception_ratio,20,0.0661908,0.007793795,0.062543234,0.069838366
smart-calm,collision_fail,20,78767.7,10702.217517879,73758.965585323,83776.434414677
smart-calm,collision_rate,20,0.44826755,0.015017084,0.441239419,0.455295681
smart-calm,duplicate_rx,20,1562.8,346.037205179,1400.851464059,1724.748535941
smart-calm,suppressed_forwards,20,874.95,178.54484178,791.389402199,958.510597801
smart-calm,route_cache_hits,20,42.15,8.701330812,38.077698627,46.222301373
smart-calm,route_cache_misses,20,19.3,5.849876292,16.562205084,22.037794916
smart-calm,fallback_forward_count,20,303.95,217.047769421,202.369684471,405.530315529
smart-calm,route_repair_count,20,6.35,2.777257261,5.05021853,7.64978147
smart-calm,mean_path_confidence,20,0.94929345,0.006356738,0.946318439,0.952268461
smart-calm,control_overhead_ratio,20,0.19793625,0.033208198,0.182394514,0.213477986
smart-calm,policy_switch_count,20,5.45,3.561120462,3.783363475,7.116636525
smart-calm,policy_update_count,20,100.55,8.185192021,96.719256241,104.380743759
smart-calm,policy_reward_total,20,101.7126876,15.079438013,94.655374477,108.770000723
smart-calm,active_profile_index,20,0.4,0.753937035,0.047150661,0.752849339
