seed,pair_index,source,destination,selected_graph_hops,protocol,matched_rreq_timing,unicast_flows,discovery_count,candidate_count,candidate_paths_json,selected_path_json,destination_delivered,ack_confirmed,total_airtime_s,route_cache_hits,route_repair_count,fallback_forward_count,candidate_sets_identical,shared_multi_candidate_set
31,5,22,1,2,etx-mesh,1,1,1,5,"[[22, 3, 19, 1], [22, 5, 1], [22, 6, 33, 1], [22, 15, 1], [22, 18, 45, 1]]","[22, 15, 1]",0,0,3.668736,0,0,0,1,1
31,5,22,1,2,minhop-mesh,1,1,1,5,"[[22, 3, 19, 1], [22, 5, 1], [22, 6, 33, 1], [22, 15, 1], [22, 18, 45, 1]]","[22, 5, 1]",0,0,3.668736,0,0,0,1,1
31,5,22,1,2,meshcore-like,1,1,1,5,"[[22, 3, 19, 1], [22, 5, 1], [22, 6, 33, 1], [22, 15, 1], [22, 18, 45, 1]]","[22, 5, 1]",0,0,3.668736,0,0,0,1,1
31,6,25,49,2,meshecho,1,1,1,7,"[[25, 3, 2, 49], [25, 3, 13, 49], [25, 3, 19, 49], [25, 27, 49], [25, 37, 28, 49], [25, 37, 49], [25, 39, 49]]","[25, 37, 49]",1,1,3.95648,0,0,0,1,1
31,6,25,49,2,etx-mesh,1,1,1,7,"[[25, 3, 2, 49], [25, 3, 13, 49], [25, 3, 19, 49], [25, 27, 49], [25, 37, 28, 49], [25, 37, 49], [25, 39, 49]]","[25, 37, 49]",1,1,3.95648,0,0,0,1,1
31,6,25,49,2,minhop-mesh,1,1,1,7,"[[25, 3, 2, 49], [25, 3, 13, 49], [25, 3, 19, 49], [25, 27, 49], [25, 37, 28, 49], [25, 37, 49], [25, 39, 49]]","[25, 37, 49]",1,1,3.95648,0,0,0,1,1
31,6,25,49,2,meshcore-like,1,1,1,7,"[[25, 3, 2, 49], [25, 3, 13, 49], [25, 3, 19, 49], [25, 27, 49], [25, 37, 28, 49], [25, 37, 49], [25, 39, 49]]","[25, 27, 49]",1,1,3.95648,0,0,0,1,1
31,7,16,30,2,meshecho,1,1,1,5,"[[16, 14, 30], [16, 26, 1, 30], [16, 26, 30], [16, 27, 49, 30], [16, 45, 30]]","[16, 14, 30]",1,0,3.884544,0,0,0,1,1
31,7,16,30,2,etx-mesh,1,1,1,5,"[[16, 14, 30], [16, 26, 1, 30], [16, 26, 30], [16, 27, 49, 30], [16, 45, 30]]","[16, 45, 30]",1,1,3.95648,0,0,0,1,1
31,7,16,30,2,minhop-mesh,1,1,1,5,"[[16, 14, 30], [16, 26, 1, 30], [16, 26, 30], [16, 27, 49, 30], [16, 45, 30]]","[16, 14, 30]",1,0,3.884544,0,0,0,1,1
31,7,16,30,2,meshcore-like,1,1,1,5,"[[16, 14, 30], [16, 26, 1, 30], [16, 26, 30], [16, 27, 49, 30], [16, 45, 30]]","[16, 14, 30]",1,0,3.884544,0,0,0,1,1
31,8,49,1,2,meshecho,1,1,1,3,"[[49, 5, 1], [49, 14, 1], [49, 30, 1]]","[49, 30, 1]",1,1,3.95648,0,0,0,1,1
31,8,49,1,2,etx-mesh,1,1,1,3,"[[49, 5, 1], [49, 14, 1], [49, 30, 1]]","[49, 14, 1]",1,1,3.95648,0,0,0,1,1
31,8,49,1,2,minhop-mesh,1,1,1,3,"[[49, 5, 1], [49, 14, 1], [49, 30, 1]]","[49, 30, 1]",1,1,3.95648,0,0,0,1,1
31,8,49,1,2,meshcore-like,1,1,1,3,"[[49, 5, 1], [49, 14, 1], [49, 30, 1]]","[49, 5, 1]",1,1,3.95648,0,0,0,1,1
31,9,22,30,2,meshecho,1,1,1,3,"[[22, 5, 1, 30], [22, 5, 14, 30], [22, 5, 30]]","[22, 5, 30]",0,0,3.668736,0,0,0,1,1
31,9,22,30,2,etx-mesh,1,1,1,3,"[[22, 5, 1, 30], [22, 5, 14, 30], [22, 5, 30]]","[22, 5, 30]",0,0,3.668736,0,0,0,1,1
31,9,22,30,2,minhop-mesh,1,1,1,3,"[[22, 5, 1, 30], [22, 5, 14, 30], [22, 5, 30]]","[22, 5, 30]",0,0,3.668736,0,0,0,1,1
31,9,22,30,2,meshcore-like,1,1,1,3,"[[22, 5, 1, 30], [22, 5, 14, 30], [22, 5, 30]]","[22, 5, 30]",0,0,3.668736,0,0,0,1,1
31,10,26,7,2,meshecho,1,1,1,4,"[[26, 7], [26, 12, 13, 7], [26, 22, 31, 7], [26, 46, 7]]","[26, 46, 7]",1,1,3.95648,0,0,0,1,1
31,10,26,7,2,etx-mesh,1,1,1,4,"[[26, 7], [26, 12, 13, 7], [26, 22, 31, 7], [26, 46, 7]]","[26, 46, 7]",1,1,3.95648,0,0,0,1,1
31,10,26,7,2,minhop-mesh,1,1,1,4,"[[26, 7], [26, 12, 13, 7], [26, 22, 31, 7], [26, 46, 7]]","[26, 7]",0,0,3.5968,0,0,0,1,1
31,10,26,7,2,meshcore-like,1,1,1,4,"[[26, 7], [26, 12, 13, 7], [26, 22, 31, 7], [26, 46, 7]]","[26, 7]",0,0,3.5968,0,0,0,1,1
31,11,13,5,2,meshecho,1,1,1,7,"[[13, 0, 5], [13, 0, 30, 5], [13, 1, 5], [13, 5], [13, 14, 5], [13, 34, 5], [13, 45, 5]]","[13, 14, 5]",1,1,3.95648,0,0,0,1,1
31,11,13,5,2,etx-mesh,1,1,1,7,"[[13, 0, 5], [13, 0, 30, 5], [13, 1, 5], [13, 5], [13, 14, 5], [13, 34, 5], [13, 45, 5]]","[13, 5]",0,0,3.668736,0,0,0,1,1
31,11,13,5,2,minhop-mesh,1,1,1,7,"[[13, 0, 5], [13, 0, 30, 5], [13, 1, 5], [13, 5], [13, 14, 5], [13, 34, 5], [13, 45, 5]]","[13, 5]",0,0,3.668736,0,0,0,1,1
31,11,13,5,2,meshcore-like,1,1,1,7,"[[13, 0, 5], [13, 0, 30, 5], [13, 1, 5], [13, 5], [13, 14, 5], [13, 34, 5], [13, 45, 5]]","[13, 5]",0,0,3.668736,0,0,0,1,1
31,12,1,22,2,meshecho,1,1,1,4,"[[1, 31, 22], [1, 35, 10, 22], [1, 42, 22], [1, 43, 20, 22]]","[1, 42, 22]",1,1,3.95648,0,0,0,1,1
31,12,1,22,2,etx-mesh,1,1,1,4,"[[1, 31, 22], [1, 35, 10, 22], [1, 42, 22], [1, 43, 20, 22]]","[1, 42, 22]",1,1,3.95648,0,0,0,1,1
31,12,1,22,2,minhop-mesh,1,1,1,4,"[[1, 31, 22], [1, 35, 10, 22], [1, 42, 22], [1, 43, 20, 22]]","[1, 42, 22]",1,1,3.95648,0,0,0,1,1
31,12,1,22,2,meshcore-like,1,1,1,4,"[[1, 31, 22], [1, 35, 10, 22], [1, 42, 22], [1, 43, 20, 22]]","[1, 31, 22]",1,0,3.95648,0,0,0,1,1
31,13,34,16,2,meshecho,1,1,1,3,"[[34, 16], [34, 17, 16], [34, 22, 16]]","[34, 22, 16]",1,1,3.95648,0,0,0,1,1
31,13,34,16,2,etx-mesh,1,1,1,3,"[[34, 16], [34, 17, 16], [34, 22, 16]]","[34, 16]",0,0,3.668736,0,0,0,1,1
31,13,34,16,2,minhop-mesh,1,1,1,3,"[[34, 16], [34, 17, 16], [34, 22, 16]]","[34, 16]",0,0,3.668736,0,0,0,1,1
31,13,34,16,2,meshcore-like,1,1,1,3,"[[34, 16], [34, 17, 16], [34, 22, 16]]","[34, 16]",0,0,3.668736,0,0,0,1,1
31,14,25,28,2,meshecho,1,1,1,6,"[[25, 3, 13, 28], [25, 6, 36, 28], [25, 37, 28], [25, 39, 49, 28], [25, 48, 19, 28], [25, 48, 28]]","[25, 37, 28]",0,0,3.740672,0,0,0,1,1
31,14,25,28,2,etx-mesh,1,1,1,6,"[[25, 3, 13, 28], [25, 6, 36, 28], [25, 37, 28], [25, 39, 49, 28], [25, 48, 19, 28], [25, 48, 28]]","[25, 37, 28]",0,0,3.740672,0,0,0,1,1
31,14,25,28,2,minhop-mesh,1,1,1,6,"[[25, 3, 13, 28], [25, 6, 36, 28], [25, 37, 28], [25, 39, 49, 28], [25, 48, 19, 28], [25, 48, 28]]","[25, 37, 28]",0,0,3.740672,0,0,0,1,1
31,14,25,28,2,meshcore-like,1,1,1,6,"[[25, 3, 13, 28], [25, 6, 36, 28], [25, 37, 28], [25, 39, 49, 28], [25, 48, 19, 28], [25, 48, 28]]","[25, 37, 28]",0,0,3.740672,0,0,0,1,1
31,15,14,25,2,meshecho,1,1,1,4,"[[14, 17, 9, 25], [14, 25], [14, 28, 43, 25], [14, 35, 25]]","[14, 35, 25]",0,0,3.668736,0,0,0,1,1
31,15,14,25,2,etx-mesh,1,1,1,4,"[[14, 17, 9, 25], [14, 25], [14, 28, 43, 25], [14, 35, 25]]","[14, 25]",0,0,3.5968,0,0,0,1,1
31,15,14,25,2,minhop-mesh,1,1,1,4,"[[14, 17, 9, 25], [14, 25], [14, 28, 43, 25], [14, 35, 25]]","[14, 25]",0,0,3.5968,0,0,0,1,1
31,15,14,25,2,meshcore-like,1,1,1,4,"[[14, 17, 9, 25], [14, 25], [14, 28, 43, 25], [14, 35, 25]]","[14, 25]",0,0,3.5968,0,0,0,1,1
31,16,30,35,2,meshecho,1,1,1,5,"[[30, 10, 35], [30, 25, 35], [30, 29, 22, 35], [30, 35], [30, 47, 35]]","[30, 10, 35]",1,1,3.95648,0,0,0,1,1
31,16,30,35,2,etx-mesh,1,1,1,5,"[[30, 10, 35], [30, 25, 35], [30, 29, 22, 35], [30, 35], [30, 47, 35]]","[30, 35]",1,0,3.740672,0,0,0,1,1
31,16,30,35,2,minhop-mesh,1,1,1,5,"[[30, 10, 35], [30, 25, 35], [30, 29, 22, 35], [30, 35], [30, 47, 35]]","[30, 35]",1,0,3.740672,0,0,0,1,1
31,16,30,35,2,meshcore-like,1,1,1,5,"[[30, 10, 35], [30, 25, 35], [30, 29, 22, 35], [30, 35], [30, 47, 35]]","[30, 35]",1,0,3.740672,0,0,0,1,1
31,17,12,38,2,meshecho,1,1,1,4,"[[12, 9, 17, 38], [12, 23, 38], [12, 38], [12, 46, 38]]","[12, 46, 38]",1,1,3.95648,0,0,0,1,1
31,17,12,38,2,etx-mesh,1,1,1,4,"[[12, 9, 17, 38], [12, 23, 38], [12, 38], [12, 46, 38]]","[12, 38]",0,0,3.668736,0,0,0,1,1
31,17,12,38,2,minhop-mesh,1,1,1,4,"[[12, 9, 17, 38], [12, 23, 38], [12, 38], [12, 46, 38]]","[12, 38]",0,0,3.668736,0,0,0,1,1
31,17,12,38,2,meshcore-like,1,1,1,4,"[[12, 9, 17, 38], [12, 23, 38], [12, 38], [12, 46, 38]]","[12, 38]",0,0,3.668736,0,0,0,1,1
31,18,19,10,2,meshecho,1,1,1,5,"[[19, 7, 10], [19, 10], [19, 35, 10], [19, 35, 25, 10], [19, 47, 10]]","[19, 7, 10]",0,0,3.740672,0,0,0,1,1
31,18,19,10,2,etx-mesh,1,1,1,5,"[[19, 7, 10], [19, 10], [19, 35, 10], [19, 35, 25, 10], [19, 47, 10]]","[19, 10]",0,0,3.5968,0,0,0,1,1
31,18,19,10,2,minhop-mesh,1,1,1,5,"[[19, 7, 10], [19, 10], [19, 35, 10], [19, 35, 25, 10], [19, 47, 10]]","[19, 10]",0,0,3.5968,0,0,0,1,1
31,18,19,10,2,meshcore-like,1,1,1,5,"[[19, 7, 10], [19, 10], [19, 35, 10], [19, 35, 25, 10], [19, 47, 10]]","[19, 10]",0,0,3.5968,0,0,0,1,1
31,19,1,16,2,meshecho,1,1,1,5,"[[1, 7, 22, 16], [1, 27, 16], [1, 29, 16], [1, 29, 20, 16], [1, 31, 16]]","[1, 29, 16]",1,1,3.95648,0,0,0,1,1
31,19,1,16,2,etx-mesh,1,1,1,5,"[[1, 7, 22, 16], [1, 27, 16], [1, 29, 16], [1, 29, 20, 16], [1, 31, 16]]","[1, 29, 16]",1,1,3.95648,0,0,0,1,1
31,19,1,16,2,minhop-mesh,1,1,1,5,"[[1, 7, 22, 16], [1, 27, 16], [1, 29, 16], [1, 29, 20, 16], [1, 31, 16]]","[1, 29, 16]",1,1,3.95648,0,0,0,1,1
31,19,1,16,2,meshcore-like,1,1,1,5,"[[1, 7, 22, 16], [1, 27, 16], [1, 29, 16], [1, 29, 20, 16], [1, 31, 16]]","[1, 27, 16]",1,1,3.95648,0,0,0,1,1
31,20,11,49,2,meshecho,1,1,1,1,"[[11, 44, 49]]","[11, 44, 49]",0,0,3.668736,0,0,0,1,0
31,20,11,49,2,etx-mesh,1,1,1,1,"[[11, 44, 49]]","[11, 44, 49]",0,0,3.668736,0,0,0,1,0
31,20,11,49,2,minhop-mesh,1,1,1,1,"[[11, 44, 49]]","[11, 44, 49]",0,0,3.668736,0,0,0,1,0
31,20,11,49,2,meshcore-like,1,1,1,1,"[[11, 44, 49]]","[11, 44, 49]",0,0,3.668736,0,0,0,1,0
31,21,27,7,2,meshecho,1,1,1,3,"[[27, 7], [27, 11, 7], [27, 14, 30, 7]]","[27, 7]",1,0,3.740672,0,0,0,1,1
31,21,27,7,2,etx-mesh,1,1,1,3,"[[27, 7], [27, 11, 7], [27, 14, 30, 7]]","[27, 7]",1,0,3.740672,0,0,0,1,1
31,21,27,7,2,minhop-mesh,1,1,1,3,"[[27, 7], [27, 11, 7], [27, 14, 30, 7]]","[27, 7]",1,0,3.740672,0,0,0,1,1
31,21,27,7,2,meshcore-like,1,1,1,3,"[[27, 7], [27, 11, 7], [27, 14, 30, 7]]","[27, 7]",1,0,3.740672,0,0,0,1,1
31,22,18,33,2,meshecho,1,1,1,1,"[[18, 30, 33]]","[18, 30, 33]",1,1,3.95648,0,0,0,1,0
31,22,18,33,2,etx-mesh,1,1,1,1,"[[18, 30, 33]]","[18, 30, 33]",1,1,3.95648,0,0,0,1,0
31,22,18,33,2,minhop-mesh,1,1,1,1,"[[18, 30, 33]]","[18, 30, 33]",1,1,3.95648,0,0,0,1,0
31,22,18,33,2,meshcore-like,1,1,1,1,"[[18, 30, 33]]","[18, 30, 33]",1,1,3.95648,0,0,0,1,0
31,23,47,37,2,meshecho,1,1,1,1,"[[47, 28, 37]]","[47, 28, 37]",1,1,3.95648,0,0,0,1,0
31,23,47,37,2,etx-mesh,1,1,1,1,"[[47, 28, 37]]","[47, 28, 37]",1,1,3.95648,0,0,0,1,0
31,23,47,37,2,minhop-mesh,1,1,1,1,"[[47, 28, 37]]","[47, 28, 37]",1,1,3.95648,0,0,0,1,0
31,23,47,37,2,meshcore-like,1,1,1,1,"[[47, 28, 37]]","[47, 28, 37]",1,1,3.95648,0,0,0,1,0
31,24,34,20,2,meshecho,1,1,1,2,"[[34, 20], [34, 43, 20]]","[34, 43, 20]",1,1,3.95648,0,0,0,1,1
31,24,34,20,2,etx-mesh,1,1,1,2,"[[34, 20], [34, 43, 20]]","[34, 20]",1,1,3.740672,0,0,0,1,1
31,24,34,20,2,minhop-mesh,1,1,1,2,"[[34, 20], [34, 43, 20]]","[34, 20]",1,1,3.740672,0,0,0,1,1
31,24,34,20,2,meshcore-like,1,1,1,2,"[[34, 20], [34, 43, 20]]","[34, 20]",1,1,3.740672,0,0,0,1,1
32,1,21,15,2,meshecho,1,1,1,6,"[[21, 0, 15], [21, 7, 19, 15], [21, 10, 8, 15], [21, 17, 15], [21, 31, 15], [21, 49, 15]]","[21, 31, 15]",0,0,3.668736,0,0,0,1,1
32,1,21,15,2,etx-mesh,1,1,1,6,"[[21, 0, 15], [21, 7, 19, 15], [21, 10, 8, 15], [21, 17, 15], [21, 31, 15], [21, 49, 15]]","[21, 0, 15]",0,0,3.740672,0,0,0,1,1
32,1,21,15,2,minhop-mesh,1,1,1,6,"[[21, 0, 15], [21, 7, 19, 15], [21, 10, 8, 15], [21, 17, 15], [21, 31, 15], [21, 49, 15]]","[21, 31, 15]",0,0,3.668736,0,0,0,1,1
32,1,21,15,2,meshcore-like,1,1,1,6,"[[21, 0, 15], [21, 7, 19, 15], [21, 10, 8, 15], [21, 17, 15], [21, 31, 15], [21, 49, 15]]","[21, 0, 15]",0,0,3.740672,0,0,0,1,1
32,2,29,40,2,meshecho,1,1,1,4,"[[29, 23, 49, 40], [29, 26, 19, 40], [29, 37, 40], [29, 39, 8, 40]]","[29, 37, 40]",1,1,3.95648,0,0,0,1,1
32,2,29,40,2,etx-mesh,1,1,1,4,"[[29, 23, 49, 40], [29, 26, 19, 40], [29, 37, 40], [29, 39, 8, 40]]","[29, 37, 40]",1,1,3.95648,0,0,0,1,1
32,2,29,40,2,minhop-mesh,1,1,1,4,"[[29, 23, 49, 40], [29, 26, 19, 40], [29, 37, 40], [29, 39, 8, 40]]","[29, 37, 40]",1,1,3.95648,0,0,0,1,1
32,2,29,40,2,meshcore-like,1,1,1,4,"[[29, 23, 49, 40], [29, 26, 19, 40], [29, 37, 40], [29, 39, 8, 40]]","[29, 37, 40]",1,1,3.95648,0,0,0,1,1
32,3,48,30,2,meshecho,1,1,1,7,"[[48, 6, 28, 30], [48, 7, 17, 30], [48, 10, 30], [48, 18, 19, 30], [48, 18, 30], [48, 26, 30], [48, 30]]","[48, 18, 30]",1,1,3.95648,0,0,0,1,1
32,3,48,30,2,etx-mesh,1,1,1,7,"[[48, 6, 28, 30], [48, 7, 17, 30], [48, 10, 30], [48, 18, 19, 30], [48, 18, 30], [48, 26, 30], [48, 30]]","[48, 30]",1,0,3.740672,0,0,0,1,1
32,3,48,30,2,minhop-mesh,1,1,1,7,"[[48, 6, 28, 30], [48, 7, 17, 30], [48, 10, 30], [48, 18, 19, 30], [48, 18, 30], [48, 26, 30], [48, 30]]","[48, 30]",1,0,3.740672,0,0,0,1,1
32,3,48,30,2,meshcore-like,1,1,1,7,"[[48, 6, 28, 30], [48, 7, 17, 30], [48, 10, 30], [48, 18, 19, 30], [48, 18, 30], [48, 26, 30], [48, 30]]","[48, 30]",1,0,3.740672,0,0,0,1,1
32,4,32,47,2,meshecho,1,1,1,4,"[[32, 12, 1, 47], [32, 34, 47], [32, 39, 14, 47], [32, 47]]","[32, 34, 47]",0,0,3.740672,0,0,0,1,1
32,4,32,47,2,etx-mesh,1,1,1,4,"[[32, 12, 1, 47], [32, 34, 47], [32, 39, 14, 47], [32, 47]]","[32, 47]",1,0,3.740672,0,0,0,1,1
32,4,32,47,2,minhop-mesh,1,1,1,4,"[[32, 12, 1, 47], [32, 34, 47], [32, 39, 14, 47], [32, 47]]","[32, 47]",1,0,3.740672,0,0,0,1,1
32,4,32,47,2,meshcore-like,1,1,1,4,"[[32, 12, 1, 47], [32, 34, 47], [32, 39, 14, 47], [32, 47]]","[32, 47]",1,0,3.740672,0,0,0,1,1
32,5,46,49,2,meshecho,1,1,1,5,"[[46, 2, 45, 49], [46, 10, 49], [46, 18, 0, 49], [46, 18, 19, 49], [46, 49]]","[46, 10, 49]",0,0,3.5968,0,0,0,1,1
32,5,46,49,2,etx-mesh,1,1,1,5,"[[46, 2, 45, 49], [46, 10, 49], [46, 18, 0, 49], [46, 18, 19, 49], [46, 49]]","[46, 49]",0,0,3.5968,0,0,0,1,1
32,5,46,49,2,minhop-mesh,1,1,1,5,"[[46, 2, 45, 49], [46, 10, 49], [46, 18, 0, 49], [46, 18, 19, 49], [46, 49]]","[46, 49]",0,0,3.5968,0,0,0,1,1
32,5,46,49,2,meshcore-like,1,1,1,5,"[[46, 2, 45, 49], [46, 10, 49], [46, 18, 0, 49], [46, 18, 19, 49], [46, 49]]","[46, 49]",0,0,3.5968,0,0,0,1,1
32,6,35,6,2,meshecho,1,1,1,4,"[[35, 34, 38, 6], [35, 36, 6], [35, 43, 6], [35, 43, 46, 6]]","[35, 43, 6]",1,1,3.95648,0,0,0,1,1
32,6,35,6,2,etx-mesh,1,1,1,4,"[[35, 34, 38, 6], [35, 36, 6], [35, 43, 6], [35, 43, 46, 6]]","[35, 43, 6]",1,1,3.95648,0,0,0,1,1
32,6,35,6,2,minhop-mesh,1,1,1,4,"[[35, 34, 38, 6], [35, 36, 6], [35, 43, 6], [35, 43, 46, 6]]","[35, 43, 6]",1,1,3.95648,0,0,0,1,1
32,6,35,6,2,meshcore-like,1,1,1,4,"[[35, 34, 38, 6], [35, 36, 6], [35, 43, 6], [35, 43, 46, 6]]","[35, 36, 6]",1,1,3.95648,0,0,0,1,1
32,7,32,25,2,meshecho,1,1,1,6,"[[32, 0, 14, 25], [32, 0, 30, 25], [32, 25], [32, 34, 1, 25], [32, 34, 38, 25], [32, 48, 27, 25]]","[32, 0, 14, 25]",1,1,4.172288,0,0,0,1,1
32,7,32,25,2,etx-mesh,1,1,1,6,"[[32, 0, 14, 25], [32, 0, 30, 25], [32, 25], [32, 34, 1, 25], [32, 34, 38, 25], [32, 48, 27, 25]]","[32, 25]",1,1,3.740672,0,0,0,1,1
32,7,32,25,2,minhop-mesh,1,1,1,6,"[[32, 0, 14, 25], [32, 0, 30, 25], [32, 25], [32, 34, 1, 25], [32, 34, 38, 25], [32, 48, 27, 25]]","[32, 25]",1,1,3.740672,0,0,0,1,1
32,7,32,25,2,meshcore-like,1,1,1,6,"[[32, 0, 14, 25], [32, 0, 30, 25], [32, 25], [32, 34, 1, 25], [32, 34, 38, 25], [32, 48, 27, 25]]","[32, 25]",1,1,3.740672,0,0,0,1,1
32,8,43,9,2,meshecho,1,1,1,9,"[[43, 7, 9], [43, 8, 9], [43, 18, 9], [43, 26, 9], [43, 30, 9], [43, 30, 10, 9], [43, 30, 39, 9], [43, 47, 44, 9], [43, 49, 19, 9]]","[43, 8, 9]",0,0,3.740672,0,0,0,1,1
32,8,43,9,2,etx-mesh,1,1,1,9,"[[43, 7, 9], [43, 8, 9], [43, 18, 9], [43, 26, 9], [43, 30, 9], [43, 30, 10, 9], [43, 30, 39, 9], [43, 47, 44, 9], [43, 49, 19, 9]]","[43, 18, 9]",0,0,3.740672,0,0,0,1,1
32,8,43,9,2,minhop-mesh,1,1,1,9,"[[43, 7, 9], [43, 8, 9], [43, 18, 9], [43, 26, 9], [43, 30, 9], [43, 30, 10, 9], [43, 30, 39, 9], [43, 47, 44, 9], [43, 49, 19, 9]]","[43, 8, 9]",0,0,3.740672,0,0,0,1,1
32,8,43,9,2,meshcore-like,1,1,1,9,"[[43, 7, 9], [43, 8, 9], [43, 18, 9], [43, 26, 9], [43, 30, 9], [43, 30, 10, 9], [43, 30, 39, 9], [43, 47, 44, 9], [43, 49, 19, 9]]","[43, 7, 9]",0,0,3.668736,0,0,0,1,1
32,9,5,9,2,meshecho,1,1,1,5,"[[5, 8, 9], [5, 19, 9], [5, 26, 9], [5, 30, 9], [5, 41, 9]]","[5, 8, 9]",0,0,3.740672,0,0,0,1,1
32,9,5,9,2,etx-mesh,1,1,1,5,"[[5, 8, 9], [5, 19, 9], [5, 26, 9], [5, 30, 9], [5, 41, 9]]","[5, 30, 9]",1,1,3.95648,0,0,0,1,1
32,9,5,9,2,minhop-mesh,1,1,1,5,"[[5, 8, 9], [5, 19, 9], [5, 26, 9], [5, 30, 9], [5, 41, 9]]","[5, 8, 9]",0,0,3.740672,0,0,0,1,1
32,9,5,9,2,meshcore-like,1,1,1,5,"[[5, 8, 9], [5, 19, 9], [5, 26, 9], [5, 30, 9], [5, 41, 9]]","[5, 8, 9]",0,0,3.740672,0,0,0,1,1
32,10,39,46,2,meshecho,1,1,1,1,"[[39, 1, 46]]","[39, 1, 46]",1,1,3.884544,0,0,0,1,0
32,10,39,46,2,etx-mesh,1,1,1,1,"[[39, 1, 46]]","[39, 1, 46]",1,1,3.884544,0,0,0,1,0
32,10,39,46,2,minhop-mesh,1,1,1,1,"[[39, 1, 46]]","[39, 1, 46]",1,1,3.884544,0,0,0,1,0
32,10,39,46,2,meshcore-like,1,1,1,1,"[[39, 1, 46]]","[39, 1, 46]",1,1,3.884544,0,0,0,1,0
32,11,0,42,2,meshecho,1,1,1,3,"[[0, 24, 42], [0, 28, 36, 42], [0, 28, 43, 42]]","[0, 24, 42]",1,1,3.95648,0,0,0,1,1
32,11,0,42,2,etx-mesh,1,1,1,3,"[[0, 24, 42], [0, 28, 36, 42], [0, 28, 43, 42]]","[0, 24, 42]",1,1,3.95648,0,0,0,1,1
32,11,0,42,2,minhop-mesh,1,1,1,3,"[[0, 24, 42], [0, 28, 36, 42], [0, 28, 43, 42]]","[0, 24, 42]",1,1,3.95648,0,0,0,1,1
32,11,0,42,2,meshcore-like,1,1,1,3,"[[0, 24, 42], [0, 28, 36, 42], [0, 28, 43, 42]]","[0, 24, 42]",1,1,3.95648,0,0,0,1,1
32,12,32,14,2,meshecho,1,1,1,8,"[[32, 7, 14], [32, 23, 14], [32, 29, 1, 14], [32, 29, 10, 14], [32, 29, 14], [32, 29, 27, 14], [32, 41, 14], [32, 41, 30, 14]]","[32, 29, 1, 14]",1,0,4.172288,0,0,0,1,1
32,12,32,14,2,etx-mesh,1,1,1,8,"[[32, 7, 14], [32, 23, 14], [32, 29, 1, 14], [32, 29, 10, 14], [32, 29, 14], [32, 29, 27, 14], [32, 41, 14], [32, 41, 30, 14]]","[32, 23, 14]",1,1,3.95648,0,0,0,1,1
32,12,32,14,2,minhop-mesh,1,1,1,8,"[[32, 7, 14], [32, 23, 14], [32, 29, 1, 14], [32, 29, 10, 14], [32, 29, 14], [32, 29, 27, 14], [32, 41, 14], [32, 41, 30, 14]]","[32, 29, 14]",1,1,3.95648,0,0,0,1,1
32,12,32,14,2,meshcore-like,1,1,1,8,"[[32, 7, 14], [32, 23, 14], [32, 29, 1, 14], [32, 29, 10, 14], [32, 29, 14], [32, 29, 27, 14], [32, 41, 14], [32, 41, 30, 14]]","[32, 7, 14]",1,1,3.95648,0,0,0,1,1
32,13,45,27,2,meshecho,1,1,1,1,"[[45, 24, 27]]","[45, 24, 27]",1,1,3.95648,0,0,0,1,0
32,13,45,27,2,etx-mesh,1,1,1,1,"[[45, 24, 27]]","[45, 24, 27]",1,1,3.95648,0,0,0,1,0
32,13,45,27,2,minhop-mesh,1,1,1,1,"[[45, 24, 27]]","[45, 24, 27]",1,1,3.95648,0,0,0,1,0
32,13,45,27,2,meshcore-like,1,1,1,1,"[[45, 24, 27]]","[45, 24, 27]",1,1,3.95648,0,0,0,1,0
32,14,15,38,2,meshecho,1,1,1,4,"[[15, 0, 38], [15, 24, 38], [15, 42, 2, 38], [15, 42, 38]]","[15, 24, 38]",0,0,3.740672,0,0,0,1,1
32,14,15,38,2,etx-mesh,1,1,1,4,"[[15, 0, 38], [15, 24, 38], [15, 42, 2, 38], [15, 42, 38]]","[15, 0, 38]",0,0,3.740672,0,0,0,1,1
32,14,15,38,2,minhop-mesh,1,1,1,4,"[[15, 0, 38], [15, 24, 38], [15, 42, 2, 38], [15, 42, 38]]","[15, 24, 38]",0,0,3.740672,0,0,0,1,1
32,14,15,38,2,meshcore-like,1,1,1,4,"[[15, 0, 38], [15, 24, 38], [15, 42, 2, 38], [15, 42, 38]]","[15, 0, 38]",0,0,3.740672,0,0,0,1,1
32,15,6,10,2,meshecho,1,1,1,7,"[[6, 0, 10], [6, 23, 10], [6, 26, 7, 10], [6, 26, 10], [6, 26, 18, 10], [6, 30, 10], [6, 49, 19, 10]]","[6, 30, 10]",0,0,3.740672,0,0,0,1,1
32,15,6,10,2,etx-mesh,1,1,1,7,"[[6, 0, 10], [6, 23, 10], [6, 26, 7, 10], [6, 26, 10], [6, 26, 18, 10], [6, 30, 10], [6, 49, 19, 10]]","[6, 30, 10]",0,0,3.740672,0,0,0,1,1
32,15,6,10,2,minhop-mesh,1,1,1,7,"[[6, 0, 10], [6, 23, 10], [6, 26, 7, 10], [6, 26, 10], [6, 26, 18, 10], [6, 30, 10], [6, 49, 19, 10]]","[6, 30, 10]",0,0,3.740672,0,0,0,1,1
