protocol,metric,n,mean,sd,ci95_low,ci95_high
ett-mesh,ack_tx,20,2.45,2.762054918,1.157333364,3.742666636
ett-mesh,total_airtime_s,20,57.8693376,18.403078448,49.256530749,66.482144451
ett-mesh,channel_busy_time_s,20,13.20403655,4.329474624,11.177803341,15.230269759
ett-mesh,channel_busy_ratio,20,0.0220067,0.00721582,0.018629631,0.025383769
ett-mesh,tx_energy_j,20,22.91625785,7.287619115,19.505586314,26.326929386
ett-mesh,rx_energy_j,20,84.3257273,26.666647757,71.845495411,96.805959189
ett-mesh,total_energy_j,20,107.241985,33.952686424,91.351821239,123.132148761
ett-mesh,energy_per_delivery_j,20,0.492903,0.311260875,0.3472301,0.6385759
ett-mesh,airtime_per_delivery_s,20,0.26597145,0.168319955,0.187196192,0.344746708
ett-mesh,rx_attempts,20,21219.45,6748.015774441,18061.317698562,24377.582301438
ett-mesh,packet_reception_ratio,20,0.0846626,0.009643549,0.080149332,0.089175868
ett-mesh,collision_fail,20,14010.6,4303.598658161,11996.476976423,16024.723023577
ett-mesh,collision_rate,20,0.6628593,0.015542204,0.655585408,0.670133192
ett-mesh,duplicate_rx,20,867.45,303.288723826,725.508139253,1009.391860747
ett-mesh,suppressed_forwards,20,206.15,93.129380858,162.564609015,249.735390985
ett-mesh,route_cache_hits,20,0.0,0.0,0.0,0.0
ett-mesh,route_cache_misses,20,5.1,2.511028307,3.924816084,6.275183916
ett-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
ett-mesh,route_repair_count,20,0.6,0.680557047,0.281493158,0.918506842
ett-mesh,mean_path_confidence,20,0.77011945,0.181849492,0.685012246,0.855226654
ett-mesh,control_overhead_ratio,20,0.57314895,0.17715296,0.490239765,0.656058135
ett-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
ett-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
ett-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
minhop-mesh,unicast_pdr,20,0.16397185,0.168124533,0.085288051,0.242655649
minhop-mesh,destination_unicast_pdr,20,0.2547889,0.241397629,0.14181263,0.36776517
minhop-mesh,broadcast_coverage,20,0.9972231,0.002835833,0.995895905,0.998550295
minhop-mesh,avg_delay_s,20,1.6710528,1.408075542,1.012060734,2.330044866
minhop-mesh,mean_delivery_delay_s,20,0.2027392,0.048061355,0.180246052,0.225232348
minhop-mesh,unicast_delivery_delay_s,20,1.7207168,1.160375164,1.177650748,2.263782852
minhop-mesh,unicast_ack_delay_s,20,1.6710528,1.408075542,1.012060734,2.330044866
minhop-mesh,p95_unicast_delivery_delay_s,20,1.7681562,1.196161327,1.2083419,2.3279705
minhop-mesh,p95_unicast_ack_delay_s,20,1.69811325,1.4309632,1.028409554,2.367816946
minhop-mesh,tx_count,20,432.0,137.365819697,367.711556286,496.288443714
minhop-mesh,data_tx,20,175.9,71.586458584,142.396891122,209.403108878
minhop-mesh,control_tx,20,256.1,125.847819545,197.202084338,314.997915662
minhop-mesh,ack_tx,20,2.2,1.989445837,1.268921388,3.131078612
minhop-mesh,total_airtime_s,20,57.729024,18.356469218,49.13803069,66.32001731
minhop-mesh,channel_busy_time_s,20,13.62418225,4.507910345,11.514439513,15.733924987
minhop-mesh,channel_busy_ratio,20,0.0227071,0.007513135,0.019190885,0.026223315
minhop-mesh,tx_energy_j,20,22.8606935,7.2691618,19.458660154,26.262726846
minhop-mesh,rx_energy_j,20,84.4074861,26.712043475,71.906008606,96.908963594
minhop-mesh,total_energy_j,20,107.26817955,33.979433383,91.365497971,123.170861129
minhop-mesh,energy_per_delivery_j,20,0.49628125,0.323072539,0.345080385,0.647482115
minhop-mesh,airtime_per_delivery_s,20,0.267189,0.17446808,0.185536364,0.348841636
minhop-mesh,rx_attempts,20,21168.0,6730.925165157,18017.866257996,24318.133742004
minhop-mesh,packet_reception_ratio,20,0.08691105,0.010747429,0.081881156,0.091940944
minhop-mesh,collision_fail,20,14081.05,4398.121231366,12022.689558843,16139.410441157
minhop-mesh,collision_rate,20,0.6664246,0.015253452,0.659285847,0.673563353
minhop-mesh,duplicate_rx,20,921.35,304.752060569,778.723284446,1063.976715554
minhop-mesh,suppressed_forwards,20,206.25,90.403699854,163.940252331,248.559747669
minhop-mesh,route_cache_hits,20,0.0,0.0,0.0,0.0
minhop-mesh,route_cache_misses,20,5.1,2.511028307,3.924816084,6.275183916
minhop-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
minhop-mesh,route_repair_count,20,0.4,0.598243042,0.120016856,0.679983144
minhop-mesh,mean_path_confidence,20,0.68403705,0.099774268,0.637341792,0.730732308
minhop-mesh,control_overhead_ratio,20,0.5749666,0.175121293,0.493008254,0.656924946
minhop-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
minhop-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
minhop-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
minhop-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
meshecho,unicast_pdr,20,0.4052489,0.278521597,0.274898278,0.535599522
meshecho,destination_unicast_pdr,20,0.53120125,0.319572228,0.381638562,0.680763938
meshecho,broadcast_coverage,20,0.9975105,0.003103248,0.996058152,0.998962848
meshecho,avg_delay_s,20,2.2960039,1.184732186,1.741538542,2.850469258
meshecho,mean_delivery_delay_s,20,0.2195188,0.057466797,0.19262382,0.24641378
meshecho,unicast_delivery_delay_s,20,2.1810922,0.943954228,1.7393131,2.6228713
meshecho,unicast_ack_delay_s,20,2.2960039,1.184732186,1.741538542,2.850469258
meshecho,p95_unicast_delivery_delay_s,20,2.2867914,1.003138894,1.817313341,2.756269459
meshecho,p95_unicast_ack_delay_s,20,2.3927792,1.245855512,1.809707573,2.975850827
meshecho,tx_count,20,461.7,150.934318235,391.061376478,532.338623522
meshecho,data_tx,20,200.5,78.213944106,163.895168067,237.104831933
meshecho,control_tx,20,261.2,127.230664956,201.654900201,320.745099799
meshecho,ack_tx,20,5.65,4.120232492,3.721693997,7.578306003
meshecho,total_airtime_s,20,61.6978944,20.169654814,52.258313861,71.137474939
meshecho,channel_busy_time_s,20,14.4598779,4.928657673,12.153221615,16.766534185
meshecho,channel_busy_ratio,20,0.02409985,0.008214499,0.02025539,0.02794431
meshecho,tx_energy_j,20,24.43236615,7.987183205,20.694292304,28.170439996
meshecho,rx_energy_j,20,89.3398084,28.985862246,75.774163194,102.905453606
meshecho,total_energy_j,20,113.77217465,36.970669433,96.469567595,131.074781705
meshecho,energy_per_delivery_j,20,0.51617645,0.316515899,0.368044152,0.664308748
meshecho,airtime_per_delivery_s,20,0.2798236,0.171697434,0.199467651,0.360179549
meshecho,rx_attempts,20,22623.3,7395.781593513,19162.007447407,26084.592552593
meshecho,packet_reception_ratio,20,0.0952593,0.014745941,0.088358066,0.102160534
meshecho,collision_fail,20,14420.0,4521.414345557,12303.937268349,16536.062731651
meshecho,collision_rate,20,0.64071015,0.020614755,0.631062258,0.650358042
meshecho,duplicate_rx,20,862.15,280.50654838,730.870403032,993.429596968
