protocol,metric,n,mean,sd,ci95_low,ci95_high
calm-mesh,control_overhead_ratio,20,0.66762895,0.069381597,0.635157736,0.700100164
calm-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
calm-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
smart-calm,unicast_pdr,20,0.60452085,0.08565089,0.56443546,0.64460624
smart-calm,destination_unicast_pdr,20,0.6748583,0.098416903,0.628798301,0.720918299
smart-calm,broadcast_coverage,20,0.98760475,0.021158193,0.977702525,0.997506975
smart-calm,avg_delay_s,20,2.40762805,0.309260434,2.262891375,2.552364725
smart-calm,mean_delivery_delay_s,20,0.21288385,0.075827741,0.177395783,0.248371917
smart-calm,unicast_delivery_delay_s,20,2.24384465,0.283806534,2.11102063,2.37666867
smart-calm,unicast_ack_delay_s,20,2.40762805,0.309260434,2.262891375,2.552364725
smart-calm,p95_unicast_delivery_delay_s,20,2.5950458,0.447090703,2.385803315,2.804288285
smart-calm,p95_unicast_ack_delay_s,20,2.78433965,0.514356831,2.543616009,3.025063291
smart-calm,tx_count,20,1542.05,266.291386702,1417.423227027,1666.676772973
smart-calm,data_tx,20,508.65,105.951962799,459.063524908,558.236475092
smart-calm,control_tx,20,1033.4,226.977717432,927.172379157,1139.627620843
smart-calm,ack_tx,20,28.55,8.911701356,24.379243313,32.720756687
smart-calm,total_airtime_s,20,110.9289088,19.155937194,101.963757259,119.894060341
smart-calm,channel_busy_time_s,20,39.68889505,6.589486669,36.604955801,42.772834299
smart-calm,channel_busy_ratio,20,0.06614815,0.010982361,0.061008306,0.071287994
smart-calm,tx_energy_j,20,43.9278479,7.585751134,40.377647887,47.478047913
smart-calm,rx_energy_j,20,171.56492375,29.413986785,157.798912394,185.330935106
smart-calm,total_energy_j,20,215.4927716,36.998840931,198.17698003,232.80856317
smart-calm,energy_per_delivery_j,20,0.2049299,0.036027478,0.188068715,0.221791085
smart-calm,airtime_per_delivery_s,20,0.10547015,0.018525183,0.096800197,0.114140103
smart-calm,rx_attempts,20,75555.55,13048.452271499,69448.756539547,81662.343460453
smart-calm,packet_reception_ratio,20,0.15119475,0.008779343,0.147085938,0.155303562
smart-calm,collision_fail,20,52805.95,8973.275940404,48606.375851931,57005.524148069
smart-calm,collision_rate,20,0.6992886,0.008823624,0.695159064,0.703418136
smart-calm,duplicate_rx,20,5411.55,852.678101476,5012.488950795,5810.611049205
smart-calm,suppressed_forwards,20,1002.6,181.052013463,917.866023218,1087.333976782
smart-calm,route_cache_hits,20,0.7,1.780005914,-0.133058837,1.533058837
smart-calm,route_cache_misses,20,20.15,4.682273402,17.958653778,22.341346222
smart-calm,fallback_forward_count,20,16.55,18.22223916,8.021827568,25.078172432
smart-calm,route_repair_count,20,0.45,0.686332741,0.128790081,0.771209919
smart-calm,mean_path_confidence,20,0.7868734,0.010603987,0.781910638,0.791836162
smart-calm,control_overhead_ratio,20,0.66512035,0.064066766,0.635136525,0.695104175
smart-calm,policy_switch_count,20,3.25,1.371706582,2.608028936,3.891971064
smart-calm,policy_update_count,20,40.55,5.529585499,37.962104067,43.137895933
smart-calm,policy_reward_total,20,17.9179747,6.580612622,14.838188585,20.997760815
smart-calm,active_profile_index,20,1.25,0.550119604,0.992539059,1.507460941
smart-calm-static,unicast_pdr,20,0.652141,0.102917501,0.603974681,0.700307319
smart-calm-static,destination_unicast_pdr,20,0.71127925,0.099600974,0.664665095,0.757893405
smart-calm-static,broadcast_coverage,20,0.9830806,0.030699339,0.968713032,0.997448168
smart-calm-static,avg_delay_s,20,2.3824666,0.167418596,2.304113186,2.460820014
smart-calm-static,mean_delivery_delay_s,20,0.20150585,0.064311731,0.171407379,0.231604321
smart-calm-static,unicast_delivery_delay_s,20,2.2335318,0.177042346,2.150674384,2.316389216
smart-calm-static,unicast_ack_delay_s,20,2.3824666,0.167418596,2.304113186,2.460820014
smart-calm-static,p95_unicast_delivery_delay_s,20,2.3997583,0.212018664,2.300531651,2.498984949
smart-calm-static,p95_unicast_ack_delay_s,20,2.5338679,0.110395165,2.482201966,2.585533834
smart-calm-static,tx_count,20,1547.25,273.613995295,1419.1961801,1675.3038199
smart-calm-static,data_tx,20,506.7,121.222761455,449.966653278,563.433346722
smart-calm-static,control_tx,20,1040.55,232.269461255,931.845795276,1149.254204724
smart-calm-static,ack_tx,20,30.3,9.894708847,25.669186933,34.930813067
smart-calm-static,total_airtime_s,20,111.302976,19.682696366,102.091296412,120.514655588
smart-calm-static,channel_busy_time_s,20,39.81448125,6.932579469,36.569971473,43.058991027
smart-calm-static,channel_busy_ratio,20,0.06635745,0.011554158,0.06095,0.0717649
smart-calm-static,tx_energy_j,20,44.0759784,7.794347697,40.428153313,47.723803487
smart-calm-static,rx_energy_j,20,171.9972183,30.262435104,157.834125471,186.160311129
smart-calm-static,total_energy_j,20,216.07319675,38.054760113,198.263225471,233.883168029
smart-calm-static,energy_per_delivery_j,20,0.20642785,0.038456093,0.188430051,0.224425649
smart-calm-static,airtime_per_delivery_s,20,0.10631385,0.019723611,0.097083022,0.115544678
smart-calm-static,rx_attempts,20,75812.8,13407.695820724,69537.87731537,82087.72268463
smart-calm-static,packet_reception_ratio,20,0.15545185,0.010768107,0.150412279,0.160491421
smart-calm-static,collision_fail,20,52494.05,9166.73305448,48203.936176072,56784.163823928
smart-calm-static,collision_rate,20,0.69292255,0.011565032,0.687510011,0.698335089
smart-calm-static,duplicate_rx,20,5440.25,874.536862393,5030.958853352,5849.541146648
smart-calm-static,suppressed_forwards,20,980.25,197.918876257,887.622179161,1072.877820839
smart-calm-static,route_cache_hits,20,0.85,1.954078057,-0.064526171,1.764526171
smart-calm-static,route_cache_misses,20,20.0,4.53059773,17.879639362,22.120360638
smart-calm-static,fallback_forward_count,20,5.5,10.055111295,0.794117139,10.205882861
smart-calm-static,route_repair_count,20,0.25,0.444261658,0.042081533,0.457918467
smart-calm-static,mean_path_confidence,20,0.7832086,0.024141685,0.771910074,0.794507126
smart-calm-static,control_overhead_ratio,20,0.66762895,0.069381597,0.635157736,0.700100164
smart-calm-static,policy_switch_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_update_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_reward_total,20,0.0,0.0,0.0,0.0
smart-calm-static,active_profile_index,20,1.0,0.0,1.0,1.0
smart-calm-no-fallback,unicast_pdr,20,0.5805177,0.107476946,0.530217519,0.630817881
smart-calm-no-fallback,destination_unicast_pdr,20,0.63933845,0.115044536,0.585496569,0.693180331
smart-calm-no-fallback,broadcast_coverage,20,0.99071805,0.019741067,0.981479052,0.999957048
smart-calm-no-fallback,avg_delay_s,20,2.3417186,0.262431719,2.218898186,2.464539014
smart-calm-no-fallback,mean_delivery_delay_s,20,0.21118905,0.074549164,0.176299368,0.246078732
smart-calm-no-fallback,unicast_delivery_delay_s,20,2.17994245,0.263130127,2.056795175,2.303089725
smart-calm-no-fallback,unicast_ack_delay_s,20,2.3417186,0.262431719,2.218898186,2.464539014
smart-calm-no-fallback,p95_unicast_delivery_delay_s,20,2.41456195,0.203486872,2.319328257,2.509795643
smart-calm-no-fallback,p95_unicast_ack_delay_s,20,2.57346135,0.216873024,2.471962817,2.674959883
smart-calm-no-fallback,tx_count,20,1522.75,271.233027604,1395.810494474,1649.689505526
smart-calm-no-fallback,data_tx,20,493.85,108.30525817,443.16216143,544.53783857
smart-calm-no-fallback,control_tx,20,1028.9,229.470076022,921.505932837,1136.294067163
smart-calm-no-fallback,ack_tx,20,26.75,8.908157113,22.580902051,30.919097949
smart-calm-no-fallback,total_airtime_s,20,109.540544,19.511419074,100.40902373,118.67206427
smart-calm-no-fallback,channel_busy_time_s,20,39.0302702,6.515105756,35.98114189,42.07939851
smart-calm-no-fallback,channel_busy_ratio,20,0.0650504,0.010858493,0.059968527,0.070132273
smart-calm-no-fallback,tx_energy_j,20,43.3780554,7.726522003,39.76197335,46.99413745
smart-calm-no-fallback,rx_energy_j,20,169.3511259,29.974786649,155.322655145,183.379596655
smart-calm-no-fallback,total_energy_j,20,212.7291814,37.699928653,195.085274447,230.373088353
smart-calm-no-fallback,energy_per_delivery_j,20,0.2016553,0.03608942,0.184765126,0.218545474
smart-calm-no-fallback,airtime_per_delivery_s,20,0.1038165,0.018530365,0.095144122,0.112488878
smart-calm-no-fallback,rx_attempts,20,74612.3,13291.000481529,68391.991787603,80832.608212397
smart-calm-no-fallback,packet_reception_ratio,20,0.14980435,0.009373074,0.145417667,0.154191033
smart-calm-no-fallback,collision_fail,20,52225.0,9284.832022401,47879.614792924,56570.385207076
smart-calm-no-fallback,collision_rate,20,0.70001995,0.008812899,0.695895434,0.704144466
smart-calm-no-fallback,duplicate_rx,20,5297.8,868.533828084,4891.318327602,5704.281672398
smart-calm-no-fallback,suppressed_forwards,20,973.7,187.979030185,885.724116857,1061.675883143
smart-calm-no-fallback,route_cache_hits,20,0.7,1.780005914,-0.133058837,1.533058837
smart-calm-no-fallback,route_cache_misses,20,20.15,4.682273402,17.958653778,22.341346222
smart-calm-no-fallback,fallback_forward_count,20,0.0,0.0,0.0,0.0
smart-calm-no-fallback,route_repair_count,20,0.55,0.759154655,0.194708768,0.905291232
smart-calm-no-fallback,mean_path_confidence,20,0.7866388,0.009542317,0.782172909,0.791104691
smart-calm-no-fallback,control_overhead_ratio,20,0.6707444,0.065073058,0.640289621,0.701199179
smart-calm-no-fallback,policy_switch_count,20,3.85,2.158825217,2.839650309,4.860349691
smart-calm-no-fallback,policy_update_count,20,40.55,5.529585499,37.962104067,43.137895933
smart-calm-no-fallback,policy_reward_total,20,16.49247475,7.713365836,12.882549905,20.102399595
smart-calm-no-fallback,active_profile_index,20,1.15,0.670820393,0.83605,1.46395
smart-calm-no-confidence,unicast_pdr,20,0.44321195,0.113088988,0.390285283,0.496138617
smart-calm-no-confidence,destination_unicast_pdr,20,0.525229,0.104209702,0.476457919,0.574000081
smart-calm-no-confidence,broadcast_coverage,20,0.9884662,0.021126956,0.978578594,0.998353806
smart-calm-no-confidence,avg_delay_s,20,2.45811615,0.27235794,2.330650175,2.585582125
smart-calm-no-confidence,mean_delivery_delay_s,20,0.2072265,0.061451675,0.178466561,0.235986439
smart-calm-no-confidence,unicast_delivery_delay_s,20,2.2823586,0.254613206,2.163197321,2.401519879
smart-calm-no-confidence,unicast_ack_delay_s,20,2.45811615,0.27235794,2.330650175,2.585582125
smart-calm-no-confidence,p95_unicast_delivery_delay_s,20,2.77430975,0.473865535,2.552536402,2.996083098
smart-calm-no-confidence,p95_unicast_ack_delay_s,20,2.9212809,0.613791179,2.634021087,3.208540713
smart-calm-no-confidence,tx_count,20,1516.75,263.457351987,1393.449580859,1640.050419141
smart-calm-no-confidence,data_tx,20,498.45,105.069638561,449.276460617,547.623539383
smart-calm-no-confidence,control_tx,20,1018.3,225.048790032,912.975134594,1123.624865406
smart-calm-no-confidence,ack_tx,20,19.05,6.295152688,16.103811711,21.996188289
smart-calm-no-confidence,total_airtime_s,20,109.108928,18.952068073,100.239189049,117.978666951
smart-calm-no-confidence,channel_busy_time_s,20,38.02025245,6.429667711,35.011109916,41.029394984
smart-calm-no-confidence,channel_busy_ratio,20,0.06336705,0.010716137,0.058351801,0.068382299
smart-calm-no-confidence,tx_energy_j,20,43.2071355,7.505018897,39.694718903,46.719552097
smart-calm-no-confidence,rx_energy_j,20,168.5578119,29.231582735,154.877167286,182.238456514
smart-calm-no-confidence,total_energy_j,20,211.76494725,36.73557887,194.572364701,228.957529799
smart-calm-no-confidence,energy_per_delivery_j,20,0.2018835,0.036461787,0.184819055,0.218947945
smart-calm-no-confidence,airtime_per_delivery_s,20,0.10401215,0.018753088,0.095235536,0.112788764
smart-calm-no-confidence,rx_attempts,20,74320.75,12909.410247343,68279.02946208,80362.47053792
smart-calm-no-confidence,packet_reception_ratio,20,0.1415794,0.008401263,0.137647533,0.145511267
smart-calm-no-confidence,collision_fail,20,52541.6,9140.782313635,48263.631357063,56819.568642937
smart-calm-no-confidence,collision_rate,20,0.7070132,0.008258569,0.703148115,0.710878285
smart-calm-no-confidence,duplicate_rx,20,5483.35,904.817473597,5059.887253944,5906.812746056
smart-calm-no-confidence,suppressed_forwards,20,995.4,195.07337351,904.103900135,1086.696099865
smart-calm-no-confidence,route_cache_hits,20,0.6,1.429022485,-0.068795424,1.268795424
smart-calm-no-confidence,route_cache_misses,20,20.25,4.810897717,17.998456437,22.501543563
smart-calm-no-confidence,fallback_forward_count,20,11.3,15.755032613,3.926502506,18.673497494
smart-calm-no-confidence,route_repair_count,20,0.55,0.759154655,0.194708768,0.905291232
smart-calm-no-confidence,mean_path_confidence,20,0.6948842,0.017713292,0.686594219,0.703174181
smart-calm-no-confidence,control_overhead_ratio,20,0.66632455,0.065309162,0.635759273,0.696889827
smart-calm-no-confidence,policy_switch_count,20,4.7,1.838191331,3.839709863,5.560290137
smart-calm-no-confidence,policy_update_count,20,40.35,5.62208989,37.718811177,42.981188823
smart-calm-no-confidence,policy_reward_total,20,6.34572605,6.549987083,3.280272964,9.411179136
smart-calm-no-confidence,active_profile_index,20,1.35,0.87509398,0.940448117,1.759551883
