protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
ett-mesh,13,600.0,17,17,0,0.470588,0.529412,0.0,4.620448,4.399644,4.620448,4.517939,4.787699,9,8,0,1781,28,1753,25,128.118016,43.333479,0.072222,50.734734,415.824275,466.55901,58.319876,16.014752,4.399644,14424,161895,176319,0.081806,140153,0.794883,8168,0,1683,45,17,11,0,17,0,0,0.818565,0.984278,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,11,11,0.6470588235294118,0.026737967914438502,0,2.727272727272727,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
minhop-mesh,13,600.0,17,17,0,0.529412,0.647059,0.0,4.647424,4.405457,4.647424,4.431616,4.647424,11,9,0,1788,34,1754,30,128.621568,46.319327,0.077199,50.934141,418.787742,469.721883,52.19132,14.291285,4.405457,14971,162041,177012,0.084576,141034,0.796748,8536,0,1683,41,17,13,0,17,0,0,0.617683,0.980984,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,13,13,0.7647058823529411,0.0243612596553773,0,2.6923076923076925,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
meshecho,13,600.0,17,17,0,0.764706,0.823529,0.0,4.730427,4.482999,4.730427,4.625843,4.949555,14,13,0,1828,47,1781,47,131.499008,47.143016,0.078572,52.073607,427.639021,479.712628,36.900971,10.115308,4.482999,16384,164588,180972,0.090533,140106,0.774186,8341,0,1683,51,17,14,0,17,0,0,0.670953,0.974289,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,14,14,0.8235294117647058,0.030303030303030304,0,3.357142857142857,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
meshtastic-like,14,600.0,14,14,0,0.428571,1.0,0.0,2.495219,2.038563,2.495219,2.715073,2.728267,14,6,0,263,232,31,31,18.919168,14.971297,0.024952,7.491991,63.32332,70.81531,11.802552,3.153195,2.038563,7230,18807,26037,0.277682,11397,0.437723,4736,1321,0,0,0,0,0,0,0,0,0.0,0.117871,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,0,0,0.0,0.0,0,0.0,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
meshcore-like,14,600.0,14,14,0,0.285714,0.357143,0.0,4.647424,4.402842,4.647424,4.431616,4.647424,5,4,0,1449,18,1431,13,104.235264,34.076761,0.056795,41.277165,338.483171,379.760335,94.940084,26.058816,4.402842,11106,132345,143451,0.07742,116839,0.814487,6443,0,1386,32,14,8,0,14,0,0,0.0,0.987578,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,8,8,0.5714285714285714,0.023088023088023088,0,2.5,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
etx-mesh,14,600.0,14,14,0,0.5,0.571429,0.0,4.647424,4.4496,4.647424,4.525133,4.647424,8,7,0,1475,28,1447,25,106.1056,35.178107,0.05863,42.017818,344.571481,386.589299,55.227043,15.157943,4.4496,12180,133845,146025,0.08341,116804,0.79989,6416,0,1386,36,14,11,0,14,0,0,0.243764,0.981017,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,11,11,0.7857142857142857,0.025974025974025976,0,2.8181818181818183,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
ett-mesh,14,600.0,14,14,0,0.5,0.571429,0.0,4.647424,4.4496,4.647424,4.525133,4.647424,8,7,0,1475,28,1447,25,106.1056,35.178107,0.05863,42.017818,344.571481,386.589299,55.227043,15.157943,4.4496,12180,133845,146025,0.08341,116804,0.79989,6416,0,1386,36,14,11,0,14,0,0,0.815261,0.981017,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,11,11,0.7857142857142857,0.025974025974025976,0,2.8181818181818183,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
minhop-mesh,14,600.0,14,14,0,0.5,0.642857,0.0,4.554935,4.351687,4.554935,4.431616,4.647424,9,7,0,1460,23,1437,22,105.02656,35.939747,0.0599,41.590518,341.307266,382.897784,54.699683,15.003794,4.351687,12380,132160,144540,0.085651,115757,0.800865,6828,0,1384,31,14,10,0,14,0,0,0.572809,0.984247,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,10,10,0.7142857142857143,0.022398843930635837,0,2.4,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
meshecho,14,600.0,14,14,0,0.785714,0.785714,0.0,4.7259,4.483933,4.7259,4.575488,4.863232,11,11,0,1501,37,1464,37,107.975936,37.660396,0.062767,42.758471,350.826059,393.58453,35.780412,9.815994,4.483933,13736,134863,148599,0.092437,116053,0.780981,6500,0,1386,41,14,11,0,14,0,0,0.700586,0.97535,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,11,11,0.7857142857142857,0.02958152958152958,0,3.3636363636363638,7.695396155210502e-06,0.005802635660810746,0.5565733511193554,0.9989586296080284,0.9999999968582276,0.6763636363636364,0.4890909090909091
meshtastic-like,15,600.0,21,21,0,0.380952,1.0,0.0,2.726106,2.50229,2.726106,3.848328,3.666235,21,8,0,404,351,53,53,29.062144,21.946092,0.036577,11.508609,97.161123,108.669732,13.583717,3.632768,2.50229,10503,29493,39996,0.262601,19677,0.491974,6682,1983,0,0,0,0,0,0,0,0,0.0,0.131188,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,0,0,0.0,0.0,0,0.0,3.6360121636782152e-06,0.003121629797880568,0.5074420688644049,0.9986026986108432,0.9999999960355271,0.6886868686868687,0.4985858585858586
